Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,2945677.1688,5361351.544348632 
 01/01  02:00:00,,,2945677.1688,5361351.544348632 
 01/01  03:00:00,,,2945677.1688,5361351.544348632 
 01/01  04:00:00,,,2945677.1688,5361351.544348632 
 01/01  05:00:00,,,2945677.1688,5361351.544348632 
 01/01  06:00:00,,,2945677.1688,5361351.544348632 
 01/01  07:00:00,,,2945677.1688,5361351.544348632 
 01/01  08:00:00,,,2909980.214227978,5361351.544348632 
 01/01  09:00:00,,,2460749.157981383,5361351.544348632 
 01/01  10:00:00,,,2036410.833934282,5361351.544348632 
 01/01  11:00:00,,,1920526.6777720763,5361351.544348632 
 01/01  12:00:00,,,1869089.0149101107,5361351.544348632 
 01/01  13:00:00,,,1832055.101306172,5361351.544348632 
 01/01  14:00:00,,,1880413.0225460653,5361351.544348632 
 01/01  15:00:00,,,1936640.5800542897,5361351.544348632 
 01/01  16:00:00,,,2168715.471605768,5361351.544348632 
 01/01  17:00:00,,,2718193.9546661763,5361351.544348632 
 01/01  18:00:00,,,2945677.1688,5361351.544348632 
 01/01  19:00:00,,,2945677.1688,5361351.544348632 
 01/01  20:00:00,,,2945677.1688,5361351.544348632 
 01/01  21:00:00,,,2945677.1688,5361351.544348632 
 01/01  22:00:00,,,2945677.1688,5361351.544348632 
 01/01  23:00:00,,,2945677.1688,5361351.544348632 
 01/01  24:00:00,,,2945677.1688,5361351.544348632 
 01/02  01:00:00,,,2945677.1688,5361351.544348632 
 01/02  02:00:00,,,2945677.1688,5361351.544348632 
 01/02  03:00:00,,,2945677.1688,5361351.544348632 
 01/02  04:00:00,,,2945677.1688,5361351.544348632 
 01/02  05:00:00,,,2945677.1688,5361351.544348632 
 01/02  06:00:00,,,2945677.1688,5361351.544348632 
 01/02  07:00:00,,,2945677.1688,5361351.544348632 
 01/02  08:00:00,,,6929627.127192751,5361351.544348632 
 01/02  09:00:00,,,10766390.8816319,15261125.574112492 
 01/02  10:00:00,,,10222491.566102266,15261125.574112492 
 01/02  11:00:00,,,9533360.17824878,15382841.574112492 
 01/02  12:00:00,,,9314807.666777143,15382841.574112492 
 01/02  13:00:00,,,9403211.490388133,15382841.574112492 
 01/02  14:00:00,,,9516664.545026237,15261125.574112492 
 01/02  15:00:00,,,9894768.749807624,15261125.574112492 
 01/02  16:00:00,,,11499970.594287995,15200267.574112492 
 01/02  17:00:00,,,13969038.996517237,15200267.574112492 
 01/02  18:00:00,,,14952584.5128,6211742.369409865 
 01/02  19:00:00,,,14952584.5128,6211742.369409865 
 01/02  20:00:00,,,14952584.5128,6211742.369409865 
 01/02  21:00:00,,,14390572.419675816,6211742.369409865 
 01/02  22:00:00,,,3008850.2770509766,5361351.544348632 
 01/02  23:00:00,,,3008850.2770509766,5361351.544348632 
 01/02  24:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  01:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  02:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  03:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  04:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  05:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  06:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  07:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  08:00:00,,,6817224.708567913,5361351.544348632 
 01/03  09:00:00,,,10725033.322972571,15261125.574112492 
 01/03  10:00:00,,,10084227.907789767,15261125.574112492 
 01/03  11:00:00,,,9491072.667029247,15382841.574112492 
 01/03  12:00:00,,,9213168.842478171,15382841.574112492 
 01/03  13:00:00,,,9220890.85823401,15382841.574112492 
 01/03  14:00:00,,,9437158.378845776,15261125.574112492 
 01/03  15:00:00,,,9798915.322541824,15261125.574112492 
 01/03  16:00:00,,,12019737.259535696,15200267.574112492 
 01/03  17:00:00,,,13994607.652812757,15200267.574112492 
 01/03  18:00:00,,,14952584.5128,6211742.369409865 
 01/03  19:00:00,,,14952584.5128,6211742.369409865 
 01/03  20:00:00,,,14952584.5128,6211742.369409865 
 01/03  21:00:00,,,14390572.419675816,6211742.369409865 
 01/03  22:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  23:00:00,,,3008850.2770509766,5361351.544348632 
 01/03  24:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  01:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  02:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  03:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  04:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  05:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  06:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  07:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  08:00:00,,,6817224.708567913,5361351.544348632 
 01/04  09:00:00,,,9532768.056893686,15261125.574112492 
 01/04  10:00:00,,,9825255.524695413,15261125.574112492 
 01/04  11:00:00,,,9599211.59609716,15382841.574112492 
 01/04  12:00:00,,,9308081.068524403,15382841.574112492 
 01/04  13:00:00,,,9301479.964669846,15382841.574112492 
 01/04  14:00:00,,,9396669.675646124,15261125.574112492 
 01/04  15:00:00,,,9618011.707712289,15261125.574112492 
 01/04  16:00:00,,,10581531.507521167,15200267.574112492 
 01/04  17:00:00,,,13744347.844450183,15200267.574112492 
 01/04  18:00:00,,,14952584.5128,6211742.369409865 
 01/04  19:00:00,,,14952584.5128,6211742.369409865 
 01/04  20:00:00,,,14952584.5128,6211742.369409865 
 01/04  21:00:00,,,14390572.419675816,6211742.369409865 
 01/04  22:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  23:00:00,,,3008850.2770509766,5361351.544348632 
 01/04  24:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  01:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  02:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  03:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  04:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  05:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  06:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  07:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  08:00:00,,,6817224.708567913,5361351.544348632 
 01/05  09:00:00,,,10018929.281920224,15261125.574112492 
 01/05  10:00:00,,,9593331.016206745,15261125.574112492 
 01/05  11:00:00,,,9431634.847740369,15382841.574112492 
 01/05  12:00:00,,,9333497.57582224,15382841.574112492 
 01/05  13:00:00,,,9448721.109987572,15382841.574112492 
 01/05  14:00:00,,,9502048.549035246,15261125.574112492 
 01/05  15:00:00,,,9555244.655731812,15261125.574112492 
 01/05  16:00:00,,,9964287.178541807,15200267.574112492 
 01/05  17:00:00,,,13010371.400559863,15200267.574112492 
 01/05  18:00:00,,,14952584.5128,6211742.369409865 
 01/05  19:00:00,,,14952584.5128,6211742.369409865 
 01/05  20:00:00,,,14952584.5128,6211742.369409865 
 01/05  21:00:00,,,14390572.419675816,6211742.369409865 
 01/05  22:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  23:00:00,,,3008850.2770509766,5361351.544348632 
 01/05  24:00:00,,,3008850.2770509766,5361351.544348632 
 01/06  01:00:00,,,3008850.2770509766,5361351.544348632 
 01/06  02:00:00,,,3008850.2770509766,5361351.544348632 
