Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,38709792.91209443,38709792.91209444 
 01/01  02:00:00,,,38709900.142313495,38709900.1423135 
 01/01  03:00:00,,,38709900.142313495,38709900.1423135 
 01/01  04:00:00,,,38709900.142313495,38709900.1423135 
 01/01  05:00:00,,,38709900.142313495,38709900.1423135 
 01/01  06:00:00,,,38709900.142313495,38709900.1423135 
 01/01  07:00:00,,,56310738.32385248,56310738.323852494 
 01/01  08:00:00,,,39185609.55326794,39185609.55326794 
 01/01  09:00:00,,,35081577.97417323,35081577.97417323 
 01/01  10:00:00,,,34979207.98209509,34979207.98209509 
 01/01  11:00:00,,,34969486.12371986,34969486.12371986 
 01/01  12:00:00,,,34969486.12371986,34969486.12371986 
 01/01  13:00:00,,,34969486.12371986,34969486.12371986 
 01/01  14:00:00,,,34971497.88478288,34971497.88478289 
 01/01  15:00:00,,,34969486.12371986,34969486.12371986 
 01/01  16:00:00,,,34990520.39073077,34990520.39073076 
 01/01  17:00:00,,,35094746.66785976,35094746.66785976 
 01/01  18:00:00,,,46096103.54386943,46096103.543869436 
 01/01  19:00:00,,,50129396.31938039,50129396.31938039 
 01/01  20:00:00,,,41473404.142313495,41473404.142313495 
 01/01  21:00:00,,,41473404.142313495,41473404.142313495 
 01/01  22:00:00,,,41473404.142313495,41473404.142313495 
 01/01  23:00:00,,,41473404.142313495,41473404.142313495 
 01/01  24:00:00,,,41473404.142313495,41473404.142313495 
 01/02  01:00:00,,,46350694.942903265,46350694.94290326 
 01/02  02:00:00,,,46350694.942903265,46350694.94290326 
 01/02  03:00:00,,,46350694.942903265,46350694.94290326 
 01/02  04:00:00,,,46350694.942903265,46350694.94290326 
 01/02  05:00:00,,,46350694.942903265,46350694.94290326 
 01/02  06:00:00,,,46350694.942903265,46350694.94290326 
 01/02  07:00:00,,,80462678.4102571,80462678.41025709 
 01/02  08:00:00,,,130895069.54499131,130895069.54499131 
 01/02  09:00:00,,,190960656.83085883,190960656.83085883 
 01/02  10:00:00,,,181109919.75149608,181109919.75149605 
 01/02  11:00:00,,,187759341.71397176,187759341.71397176 
 01/02  12:00:00,,,206821991.21229506,206821991.212295 
 01/02  13:00:00,,,200254582.0599334,200254582.0599334 
 01/02  14:00:00,,,207100976.39973298,207100976.39973298 
 01/02  15:00:00,,,200287144.18320855,200287144.18320853 
 01/02  16:00:00,,,204772478.16141173,204772478.16141173 
 01/02  17:00:00,,,208676084.73060656,208676084.7306065 
 01/02  18:00:00,,,145919674.77328163,145919674.77328163 
 01/02  19:00:00,,,103425632.5822173,103425632.58221729 
 01/02  20:00:00,,,91173986.18683842,91173986.1868384 
 01/02  21:00:00,,,81180446.50524433,81180446.50524431 
 01/02  22:00:00,,,80392925.367958,80392925.367958 
 01/02  23:00:00,,,62357929.82151683,62357929.82151682 
 01/02  24:00:00,,,57478463.995702736,57478463.995702736 
 01/03  01:00:00,,,46520211.07587418,46520211.07587417 
 01/03  02:00:00,,,46350694.942903265,46350694.94290326 
 01/03  03:00:00,,,46350694.942903265,46350694.94290326 
 01/03  04:00:00,,,46350694.942903265,46350694.94290326 
 01/03  05:00:00,,,46350694.942903265,46350694.94290326 
 01/03  06:00:00,,,46350694.942903265,46350694.94290326 
 01/03  07:00:00,,,85656492.58205135,85656492.58205134 
 01/03  08:00:00,,,144026536.40001294,144026536.40001294 
 01/03  09:00:00,,,192344443.1221286,192344443.12212855 
 01/03  10:00:00,,,183911453.6505015,183911453.65050143 
 01/03  11:00:00,,,195842343.26531488,195842343.26531485 
 01/03  12:00:00,,,209688390.48673493,209688390.48673487 
 01/03  13:00:00,,,202351497.09944543,202351497.0994454 
 01/03  14:00:00,,,217267411.21134555,217267411.2113455 
 01/03  15:00:00,,,217290142.9210592,217290142.92105913 
 01/03  16:00:00,,,223876781.8573407,223876781.85734063 
 01/03  17:00:00,,,231797466.86349645,231797466.86349645 
 01/03  18:00:00,,,154959231.83272728,154959231.83272728 
 01/03  19:00:00,,,102586305.61434986,102586305.61434986 
 01/03  20:00:00,,,90939695.6057575,90939695.6057575 
 01/03  21:00:00,,,81180446.50524433,81180446.50524431 
 01/03  22:00:00,,,80392925.367958,80392925.367958 
 01/03  23:00:00,,,62868463.21152693,62868463.21152693 
 01/03  24:00:00,,,58371725.63250308,58371725.63250308 
 01/04  01:00:00,,,47915128.85998601,47915128.859986 
 01/04  02:00:00,,,46350694.942903265,46350694.94290326 
 01/04  03:00:00,,,46350694.942903265,46350694.94290326 
 01/04  04:00:00,,,46350694.942903265,46350694.94290326 
 01/04  05:00:00,,,46350694.942903265,46350694.94290326 
 01/04  06:00:00,,,46350694.942903265,46350694.94290326 
 01/04  07:00:00,,,78137969.4797021,78137969.4797021 
 01/04  08:00:00,,,93893854.9451544,93893854.94515438 
 01/04  09:00:00,,,193378867.142589,193378867.14258897 
 01/04  10:00:00,,,185732194.5610345,185732194.56103444 
 01/04  11:00:00,,,189495852.23812222,189495852.2381222 
 01/04  12:00:00,,,199805103.99427715,199805103.99427712 
 01/04  13:00:00,,,200955736.13377738,200955736.13377732 
 01/04  14:00:00,,,217758864.6780175,217758864.67801744 
 01/04  15:00:00,,,217442101.06633362,217442101.0663336 
 01/04  16:00:00,,,220246184.2426208,220246184.24262074 
 01/04  17:00:00,,,225523280.9432321,225523280.94323206 
 01/04  18:00:00,,,167465236.49157152,167465236.49157152 
 01/04  19:00:00,,,125471963.89258927,125471963.89258927 
 01/04  20:00:00,,,115934532.77550004,115934532.77550003 
 01/04  21:00:00,,,107677387.04614955,107677387.04614955 
 01/04  22:00:00,,,108823600.614655,108823600.614655 
 01/04  23:00:00,,,68271326.85114297,68271326.85114297 
 01/04  24:00:00,,,62516039.47988652,62516039.47988652 
 01/05  01:00:00,,,52778600.11353099,52778600.11353099 
 01/05  02:00:00,,,52751105.110223874,52751105.110223874 
 01/05  03:00:00,,,53031096.50196691,53031096.50196691 
 01/05  04:00:00,,,52998744.708430216,52998744.708430216 
 01/05  05:00:00,,,51022161.56527931,51022161.56527931 
 01/05  06:00:00,,,48508078.23133639,48508078.23133638 
 01/05  07:00:00,,,115756879.4882387,115756879.48823869 
 01/05  08:00:00,,,128136338.70485441,128136338.70485441 
 01/05  09:00:00,,,246531224.25964066,246531224.2596406 
 01/05  10:00:00,,,258780164.3193132,258780164.31931317 
 01/05  11:00:00,,,281263628.64305764,281263628.6430576 
 01/05  12:00:00,,,274401144.77191126,274401144.77191126 
 01/05  13:00:00,,,266957674.74328545,266957674.74328542 
 01/05  14:00:00,,,296278582.7092063,296278582.7092062 
 01/05  15:00:00,,,294946920.6860993,294946920.6860993 
 01/05  16:00:00,,,292326970.7137732,292326970.71377313 
 01/05  17:00:00,,,300580189.4715898,300580189.4715898 
 01/05  18:00:00,,,207691326.9648145,207691326.9648145 
 01/05  19:00:00,,,157047917.76555103,157047917.765551 
 01/05  20:00:00,,,143564335.74487674,143564335.7448767 
 01/05  21:00:00,,,132519093.29308335,132519093.29308337 
 01/05  22:00:00,,,131052640.06912711,131052640.06912711 
 01/05  23:00:00,,,96378655.65791146,96378655.65791146 
 01/05  24:00:00,,,93276795.26851454,93276795.26851453 
 01/06  01:00:00,,,62970241.738527745,62970241.738527745 
 01/06  02:00:00,,,64682256.61149947,64682256.61149947 
 01/06  03:00:00,,,66140644.742929816,66140644.7429298 
 01/06  04:00:00,,,65522213.63245749,65522213.63245749 
 01/06  05:00:00,,,65340438.43978767,65340438.43978766 
 01/06  06:00:00,,,51953876.77494457,51953876.774944566 
 01/06  07:00:00,,,125300901.3426727,125300901.3426727 
 01/06  08:00:00,,,139119278.08200738,139119278.08200738 
 01/06  09:00:00,,,277142832.8147933,277142832.8147932 
 01/06  10:00:00,,,281696403.13237584,281696403.1323758 
 01/06  11:00:00,,,304546050.16665196,304546050.1666519 
 01/06  12:00:00,,,315214653.3301091,315214653.33010906 
 01/06  13:00:00,,,302746747.613105,302746747.613105 
 01/06  14:00:00,,,325951664.3883761,325951664.38837606 
 01/06  15:00:00,,,320848419.4294895,320848419.4294895 
 01/06  16:00:00,,,320276938.2269408,320276938.2269408 
 01/06  17:00:00,,,311751509.7644244,311751509.7644244 
 01/06  18:00:00,,,211436179.6857821,211436179.6857821 
 01/06  19:00:00,,,164759849.4046949,164759849.4046949 
 01/06  20:00:00,,,150803157.78414834,150803157.7841483 
 01/06  21:00:00,,,139811737.13808894,139811737.13808894 
 01/06  22:00:00,,,119231464.12011904,119231464.12011904 
 01/06  23:00:00,,,77287238.23967826,77287238.23967825 
 01/06  24:00:00,,,70973563.4499842,70973563.44998418 
 01/07  01:00:00,,,49429804.731646135,49429804.731646135 
 01/07  02:00:00,,,45870535.61557559,45870535.61557558 
 01/07  03:00:00,,,45252267.80861517,45252267.80861517 
 01/07  04:00:00,,,45440571.82910029,45440571.82910029 
 01/07  05:00:00,,,44758039.2273745,44758039.2273745 
 01/07  06:00:00,,,38709900.142313495,38709900.1423135 
 01/07  07:00:00,,,88999017.72090767,88999017.72090766 
 01/07  08:00:00,,,80119029.84791097,80119029.84791097 
 01/07  09:00:00,,,104135745.46957338,104135745.46957338 
 01/07  10:00:00,,,110475144.08064349,110475144.08064349 
 01/07  11:00:00,,,117840740.45002306,117840740.45002306 
 01/07  12:00:00,,,127168976.76723857,127168976.76723859 
 01/07  13:00:00,,,100686458.67181093,100686458.67181093 
 01/07  14:00:00,,,97173869.41552204,97173869.41552202 
 01/07  15:00:00,,,99184718.13474107,99184718.13474107 
 01/07  16:00:00,,,104470976.69762032,104470976.69762032 
 01/07  17:00:00,,,100990721.45057154,100990721.45057152 
 01/07  18:00:00,,,86914707.16280314,86914707.16280314 
 01/07  19:00:00,,,78560707.83770663,78560707.83770663 
 01/07  20:00:00,,,60976401.218590386,60976401.21859038 
 01/07  21:00:00,,,53944741.96587556,53944741.96587554 
 01/07  22:00:00,,,47810057.4770198,47810057.4770198 
 01/07  23:00:00,,,47367076.98647745,47367076.98647744 
 01/07  24:00:00,,,47244820.05109344,47244820.05109344 
 01/08  01:00:00,,,43704238.854309134,43704238.854309134 
 01/08  02:00:00,,,43337812.25659699,43337812.256597 
 01/08  03:00:00,,,43248673.6379353,43248673.6379353 
 01/08  04:00:00,,,43403577.01588664,43403577.01588664 
 01/08  05:00:00,,,43666703.78907892,43666703.78907892 
 01/08  06:00:00,,,43629277.61514265,43629277.61514266 
 01/08  07:00:00,,,64622867.8813264,64622867.88132639 
 01/08  08:00:00,,,49574910.090497404,49574910.090497404 
 01/08  09:00:00,,,68735208.57782824,68735208.57782824 
 01/08  10:00:00,,,95495953.36379778,95495953.36379778 
 01/08  11:00:00,,,95357815.64334959,95357815.64334959 
 01/08  12:00:00,,,97773005.25060561,97773005.25060561 
 01/08  13:00:00,,,89832579.33399087,89832579.33399089 
 01/08  14:00:00,,,96488627.85118775,96488627.85118775 
 01/08  15:00:00,,,93678520.1283083,93678520.1283083 
 01/08  16:00:00,,,102298622.28724973,102298622.28724973 
 01/08  17:00:00,,,94536265.54595178,94536265.54595178 
 01/08  18:00:00,,,98672959.59765205,98672959.59765205 
 01/08  19:00:00,,,89927755.55678198,89927755.55678198 
 01/08  20:00:00,,,76909063.67112882,76909063.67112881 
 01/08  21:00:00,,,66174231.011019796,66174231.011019796 
 01/08  22:00:00,,,58312614.37863491,58312614.3786349 
 01/08  23:00:00,,,50842231.64175631,50842231.641756296 
 01/08  24:00:00,,,44384930.2379699,44384930.2379699 
 01/09  01:00:00,,,48002802.44105759,48002802.44105759 
 01/09  02:00:00,,,47243956.57970361,47243956.5797036 
 01/09  03:00:00,,,47771798.89838972,47771798.89838972 
 01/09  04:00:00,,,47754818.901898034,47754818.901898034 
 01/09  05:00:00,,,47739909.704699375,47739909.704699375 
 01/09  06:00:00,,,46350694.942903265,46350694.94290326 
 01/09  07:00:00,,,78137969.4797021,78137969.4797021 
 01/09  08:00:00,,,90701326.13189177,90701326.13189177 
 01/09  09:00:00,,,200689895.14792305,200689895.14792302 
 01/09  10:00:00,,,216562743.1255847,216562743.12558466 
 01/09  11:00:00,,,235378576.1929246,235378576.19292456 
 01/09  12:00:00,,,254849027.02834958,254849027.02834955 
 01/09  13:00:00,,,255576378.9640225,255576378.96402246 
 01/09  14:00:00,,,283436498.39650935,283436498.3965093 
 01/09  15:00:00,,,297590055.1160693,297590055.11606926 
 01/09  16:00:00,,,287918269.8756386,287918269.8756386 
 01/09  17:00:00,,,284418376.05658126,284418376.0565812 
 01/09  18:00:00,,,196599815.71170056,196599815.71170056 
 01/09  19:00:00,,,147428427.2869411,147428427.2869411 
 01/09  20:00:00,,,129618494.42550135,129618494.42550133 
 01/09  21:00:00,,,117737886.22822154,117737886.22822154 
 01/09  22:00:00,,,117514354.32909589,117514354.32909586 
 01/09  23:00:00,,,88031511.37730418,88031511.37730417 
 01/09  24:00:00,,,90346030.52309698,90346030.52309698 
 01/10  01:00:00,,,66108539.72507502,66108539.725075014 
 01/10  02:00:00,,,68893500.76341482,68893500.76341483 
 01/10  03:00:00,,,56954094.806070715,56954094.806070715 
 01/10  04:00:00,,,63670237.358689085,63670237.358689085 
 01/10  05:00:00,,,62326181.352783546,62326181.352783546 
 01/10  06:00:00,,,51065739.95685605,51065739.95685604 
 01/10  07:00:00,,,115294038.32071416,115294038.32071415 
 01/10  08:00:00,,,128566708.22375266,128566708.22375265 
 01/10  09:00:00,,,252845823.32283118,252845823.32283115 
 01/10  10:00:00,,,255621261.1114552,255621261.11145517 
 01/10  11:00:00,,,274592304.5218484,274592304.5218484 
 01/10  12:00:00,,,287669060.12408173,287669060.12408173 
 01/10  13:00:00,,,264741924.50116885,264741924.50116885 
 01/10  14:00:00,,,290467507.3132899,290467507.3132898 
 01/10  15:00:00,,,284878548.54107237,284878548.5410723 
 01/10  16:00:00,,,279591322.12252784,279591322.12252784 
 01/10  17:00:00,,,277850303.80319947,277850303.8031994 
 01/10  18:00:00,,,196190190.81032786,196190190.81032786 
 01/10  19:00:00,,,149545708.41302764,149545708.4130276 
 01/10  20:00:00,,,135069569.5995152,135069569.5995152 
 01/10  21:00:00,,,123829755.30466726,123829755.30466726 
 01/10  22:00:00,,,120716304.30876593,120716304.30876593 
 01/10  23:00:00,,,87809241.73857613,87809241.73857613 
 01/10  24:00:00,,,82800878.08153456,82800878.08153456 
 01/11  01:00:00,,,66043746.96891452,66043746.968914516 
 01/11  02:00:00,,,60774012.44632131,60774012.44632131 
 01/11  03:00:00,,,58992521.50927892,58992521.50927892 
 01/11  04:00:00,,,56956580.250162825,56956580.25016282 
 01/11  05:00:00,,,53886683.51482888,53886683.51482888 
 01/11  06:00:00,,,47352186.3727675,47352186.37276749 
 01/11  07:00:00,,,89656737.5029549,89656737.5029549 
 01/11  08:00:00,,,105592862.73967862,105592862.73967862 
 01/11  09:00:00,,,217977650.79788572,217977650.7978857 
 01/11  10:00:00,,,216518172.94299617,216518172.94299614 
 01/11  11:00:00,,,226423633.31176043,226423633.31176043 
 01/11  12:00:00,,,243828303.85943562,243828303.85943556 
 01/11  13:00:00,,,246074344.02386773,246074344.02386767 
 01/11  14:00:00,,,285416335.4669458,285416335.46694577 
 01/11  15:00:00,,,298800072.4561481,298800072.456148 
 01/11  16:00:00,,,304131009.2671386,304131009.26713866 
 01/11  17:00:00,,,301572585.6284141,301572585.6284141 
 01/11  18:00:00,,,202348922.75220698,202348922.75220692 
 01/11  19:00:00,,,156922057.7454607,156922057.74546072 
 01/11  20:00:00,,,135936585.2528393,135936585.2528393 
 01/11  21:00:00,,,117319599.92409457,117319599.92409456 
 01/11  22:00:00,,,109236053.09758893,109236053.09758893 
 01/11  23:00:00,,,79611278.2861957,79611278.2861957 
 01/11  24:00:00,,,72597611.48602122,72597611.4860212 
 01/12  01:00:00,,,54223574.277607344,54223574.277607344 
 01/12  02:00:00,,,57020681.663668655,57020681.663668655 
 01/12  03:00:00,,,50802063.590622455,50802063.590622455 
 01/12  04:00:00,,,50657661.46306007,50657661.46306007 
 01/12  05:00:00,,,49117577.38562045,49117577.385620445 
 01/12  06:00:00,,,46350694.942903265,46350694.94290326 
 01/12  07:00:00,,,78149308.44436675,78149308.44436674 
 01/12  08:00:00,,,91898572.72871408,91898572.72871405 
 01/12  09:00:00,,,199167673.92634243,199167673.92634237 
 01/12  10:00:00,,,184916650.23373044,184916650.2337304 
 01/12  11:00:00,,,181092456.43704277,181092456.43704277 
 01/12  12:00:00,,,183938399.5409292,183938399.54092914 
 01/12  13:00:00,,,179613445.119599,179613445.11959904 
 01/12  14:00:00,,,188438294.0671651,188438294.0671651 
 01/12  15:00:00,,,186262112.38925934,186262112.3892593 
 01/12  16:00:00,,,190075396.83595896,190075396.83595896 
 01/12  17:00:00,,,196216391.55708238,196216391.55708236 
 01/12  18:00:00,,,135835603.39010653,135835603.39010653 
 01/12  19:00:00,,,101039715.46362671,101039715.46362671 
 01/12  20:00:00,,,90939695.6057575,90939695.6057575 
 01/12  21:00:00,,,81180446.50524433,81180446.50524431 
 01/12  22:00:00,,,80392925.367958,80392925.367958 
 01/12  23:00:00,,,63088346.72179468,63088346.72179467 
 01/12  24:00:00,,,59456496.36148458,59456496.36148457 
 01/13  01:00:00,,,48076489.017479174,48076489.017479174 
 01/13  02:00:00,,,47775776.74578382,47775776.74578381 
 01/13  03:00:00,,,47743213.83853601,47743213.838536 
 01/13  04:00:00,,,47723711.91008285,47723711.91008284 
 01/13  05:00:00,,,47295966.34169811,47295966.34169811 
 01/13  06:00:00,,,47243956.57970361,47243956.5797036 
 01/13  07:00:00,,,85184757.05748121,85184757.05748121 
 01/13  08:00:00,,,143689678.73841003,143689678.73841 
 01/13  09:00:00,,,192952336.50083545,192952336.50083542 
 01/13  10:00:00,,,181026620.96908703,181026620.969087 
 01/13  11:00:00,,,188822174.31818756,188822174.31818753 
 01/13  12:00:00,,,204005099.89748263,204005099.89748257 
 01/13  13:00:00,,,196783331.11885637,196783331.11885637 
 01/13  14:00:00,,,211845472.74638355,211845472.7463835 
 01/13  15:00:00,,,212273406.04975566,212273406.04975563 
 01/13  16:00:00,,,214410746.73205975,214410746.7320597 
 01/13  17:00:00,,,219160538.92562956,219160538.92562953 
 01/13  18:00:00,,,161822105.4449876,161822105.4449876 
 01/13  19:00:00,,,124309038.87249081,124309038.87249082 
 01/13  20:00:00,,,114175182.78941374,114175182.78941374 
 01/13  21:00:00,,,104321091.03204757,104321091.03204757 
 01/13  22:00:00,,,103884306.49760714,103884306.49760713 
 01/13  23:00:00,,,67748457.73765366,67748457.73765366 
 01/13  24:00:00,,,63175437.022091806,63175437.0220918 
 01/14  01:00:00,,,44971611.54431235,44971611.54431234 
 01/14  02:00:00,,,44883782.31688375,44883782.31688374 
 01/14  03:00:00,,,44890840.050547,44890840.050547 
 01/14  04:00:00,,,45329168.99465466,45329168.99465466 
 01/14  05:00:00,,,45362886.35453295,45362886.35453295 
 01/14  06:00:00,,,38709900.142313495,38709900.1423135 
 01/14  07:00:00,,,110485119.23265758,110485119.23265757 
 01/14  08:00:00,,,100290854.03391361,100290854.03391361 
 01/14  09:00:00,,,125074336.1120436,125074336.1120436 
 01/14  10:00:00,,,139924952.4031536,139924952.40315363 
 01/14  11:00:00,,,153251405.64299613,153251405.6429961 
 01/14  12:00:00,,,169319713.96619374,169319713.96619374 
 01/14  13:00:00,,,142601036.44968805,142601036.44968802 
 01/14  14:00:00,,,137524673.77945548,137524673.77945542 
 01/14  15:00:00,,,140163728.51210567,140163728.51210567 
 01/14  16:00:00,,,135893351.7053966,135893351.7053966 
 01/14  17:00:00,,,118949562.01042432,118949562.01042432 
 01/14  18:00:00,,,106038516.60896361,106038516.6089636 
 01/14  19:00:00,,,99788224.59753895,99788224.59753893 
 01/14  20:00:00,,,77793949.48593342,77793949.48593342 
 01/14  21:00:00,,,73129418.390943,73129418.390943 
 01/14  22:00:00,,,56885690.51523433,56885690.51523433 
 01/14  23:00:00,,,53362443.56395548,53362443.56395547 
 01/14  24:00:00,,,59240747.38659281,59240747.38659281 
 01/15  01:00:00,,,47201694.95595853,47201694.95595853 
 01/15  02:00:00,,,44662116.78079981,44662116.78079982 
 01/15  03:00:00,,,44133042.47837002,44133042.47837002 
 01/15  04:00:00,,,47178429.95519821,47178429.95519821 
 01/15  05:00:00,,,43734275.907499686,43734275.907499686 
 01/15  06:00:00,,,40966258.94840533,40966258.94840533 
 01/15  07:00:00,,,63329358.46327481,63329358.46327481 
 01/15  08:00:00,,,56811550.80049089,56811550.80049089 
