Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,61270748.40883912,61270748.40883911 
 01/01  02:00:00,,,69842025.8943238,69842025.89432383 
 01/01  03:00:00,,,75406537.69143505,75406537.69143508 
 01/01  04:00:00,,,69533062.6813599,69533062.68135992 
 01/01  05:00:00,,,81175569.17039192,81175569.17039186 
 01/01  06:00:00,,,107948410.48754881,107948410.48754874 
 01/01  07:00:00,,,163787489.54714346,163787489.54714337 
 01/01  08:00:00,,,162051266.41823944,162051266.41823936 
 01/01  09:00:00,,,164499878.3455101,164499878.34550998 
 01/01  10:00:00,,,132155359.85336113,132155359.85336109 
 01/01  11:00:00,,,142900655.8102055,142900655.81020543 
 01/01  12:00:00,,,121507417.44576569,121507417.44576561 
 01/01  13:00:00,,,113194971.51362067,113194971.51362062 
 01/01  14:00:00,,,116027802.56052244,116027802.5605224 
 01/01  15:00:00,,,105886953.7239866,105886953.72398655 
 01/01  16:00:00,,,106562752.88496405,106562752.88496399 
 01/01  17:00:00,,,133435432.37020548,133435432.37020542 
 01/01  18:00:00,,,181290286.32932392,181290286.32932386 
 01/01  19:00:00,,,193370712.32191446,193370712.3219145 
 01/01  20:00:00,,,194283937.96881545,194283937.96881554 
 01/01  21:00:00,,,178049675.83388358,178049675.83388364 
 01/01  22:00:00,,,169568821.7665774,169568821.76657733 
 01/01  23:00:00,,,132867636.44053432,132867636.44053425 
 01/01  24:00:00,,,110985781.18224019,110985781.1822401 
 01/02  01:00:00,,,60514538.016703345,60514538.01670335 
 01/02  02:00:00,,,77224318.02312875,77224318.02312876 
 01/02  03:00:00,,,55525904.718721285,55525904.7187213 
 01/02  04:00:00,,,61751033.81141721,61751033.81141723 
 01/02  05:00:00,,,71848262.49972911,71848262.49972911 
 01/02  06:00:00,,,96652985.94663158,96652985.94663154 
 01/02  07:00:00,,,164294566.1905821,164294566.19058204 
 01/02  08:00:00,,,174613831.91004443,174613831.9100444 
 01/02  09:00:00,,,160598221.7822277,160598221.78222758 
 01/02  10:00:00,,,151749254.41415316,151749254.41415307 
 01/02  11:00:00,,,145248909.20332175,145248909.2033217 
 01/02  12:00:00,,,154866954.75757098,154866954.75757092 
 01/02  13:00:00,,,136941110.01189536,136941110.0118953 
 01/02  14:00:00,,,107992441.14070354,107992441.14070353 
 01/02  15:00:00,,,107615857.00964275,107615857.00964272 
 01/02  16:00:00,,,118551325.57261817,118551325.57261811 
 01/02  17:00:00,,,130438685.3539416,130438685.35394153 
 01/02  18:00:00,,,168313636.45181933,168313636.4518193 
 01/02  19:00:00,,,217168808.8658858,217168808.86588588 
 01/02  20:00:00,,,215531432.66894424,215531432.6689443 
 01/02  21:00:00,,,207061120.42648894,207061120.426489 
