Time,PSZ-AC_1:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Heat Cap [W],PSZ-AC_1:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Heat Cap [W],PSZ-AC_1:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Heat Cap [W],PSZ-AC_2:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Heat Cap [W],PSZ-AC_2:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_3:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_3:3:DesPer 1:Des Heat Cap [W],PSZ-AC_3:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_3:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_3:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_3:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_3:3:DesPer 2:Des Heat Cap [W],PSZ-AC_3:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_3:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_3:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_4:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_4:4:DesPer 1:Des Heat Cap [W],PSZ-AC_4:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_4:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_4:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_4:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_4:4:DesPer 2:Des Heat Cap [W],PSZ-AC_4:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_4:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_4:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_5:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_5:5:DesPer 1:Des Heat Cap [W],PSZ-AC_5:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_5:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_5:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_5:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_5:5:DesPer 2:Des Heat Cap [W],PSZ-AC_5:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_5:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_5:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_6:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_6:6:DesPer 1:Des Heat Cap [W],PSZ-AC_6:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_6:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_6:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_6:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_6:6:DesPer 2:Des Heat Cap [W],PSZ-AC_6:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_6:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_6:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_7:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_7:7:DesPer 1:Des Heat Cap [W],PSZ-AC_7:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_7:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_7:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_7:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_7:7:DesPer 2:Des Heat Cap [W],PSZ-AC_7:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_7:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_7:7:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_8:8:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_8:8:DesPer 1:Des Heat Cap [W],PSZ-AC_8:8:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_8:8:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_8:8:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_8:8:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_8:8:DesPer 2:Des Heat Cap [W],PSZ-AC_8:8:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_8:8:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_8:8:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_9:9:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_9:9:DesPer 1:Des Heat Cap [W],PSZ-AC_9:9:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_9:9:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_9:9:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_9:9:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_9:9:DesPer 2:Des Heat Cap [W],PSZ-AC_9:9:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_9:9:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_9:9:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_10:10:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_10:10:DesPer 1:Des Heat Cap [W],PSZ-AC_10:10:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_10:10:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_10:10:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_10:10:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_10:10:DesPer 2:Des Heat Cap [W],PSZ-AC_10:10:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_10:10:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_10:10:DesPer 2:Des Tot Cool Cap [W]
00:10:00,7.272486E-01,2.307434E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.284305E+03,9.883699E-01,1.146826E+04,1.619126E+04,2.682586E-01,9.713295E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,5.143144E-01,5.979565E+03,8.234393E+03,2.621456E-01,9.596394E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,5.095513E-01,5.921513E+03,8.173374E+03,2.617769E-01,9.589343E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,5.095024E-01,5.920918E+03,8.172755E+03,2.659923E-01,9.669955E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,5.098370E-01,5.924996E+03,8.177034E+03,5.231359E-01,1.917070E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.284305E+03,1.005107E+00,1.167242E+04,1.616672E+04,2.631329E-01,9.615274E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,5.139354E-01,5.974946E+03,8.229726E+03,2.624367E-01,9.601962E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,5.094506E-01,5.920286E+03,8.172079E+03,2.735976E-01,9.815395E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,5.039926E-01,5.853767E+03,8.101674E+03,4.626437E-01,1.343101E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.142152E+03,4.681072E-01,5.416251E+03,7.866942E+03
00:20:00,7.271939E-01,2.307329E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.307179E+03,9.826034E-01,1.137511E+04,1.609340E+04,2.682291E-01,9.712729E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,5.124085E-01,5.944900E+03,8.198327E+03,2.621158E-01,9.595824E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,5.077181E-01,5.887734E+03,8.138221E+03,2.617470E-01,9.588770E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,5.076727E-01,5.887181E+03,8.137646E+03,2.659616E-01,9.669367E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,5.079973E-01,5.891138E+03,8.141797E+03,5.230699E-01,1.916944E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.307179E+03,1.001464E+00,1.160515E+04,1.609665E+04,2.631022E-01,9.614686E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,5.120955E-01,5.941085E+03,8.194501E+03,2.624071E-01,9.601394E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,5.076172E-01,5.886505E+03,8.136922E+03,2.735695E-01,9.814857E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,5.020984E-01,5.819243E+03,8.065716E+03,4.626224E-01,1.343060E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.153589E+03,4.650872E-01,5.368008E+03,7.815485E+03
00:30:00,7.271399E-01,2.307226E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.330053E+03,9.770377E-01,1.128440E+04,1.599810E+04,2.682000E-01,9.712172E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,5.105516E-01,5.910831E+03,8.162887E+03,2.620866E-01,9.595263E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,5.059309E-01,5.854515E+03,8.103655E+03,2.617176E-01,9.588207E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,5.058889E-01,5.854003E+03,8.103124E+03,2.659314E-01,9.668789E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,5.062036E-01,5.857840E+03,8.107149E+03,5.230049E-01,1.916819E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.330053E+03,9.979080E-01,1.153893E+04,1.602771E+04,2.630720E-01,9.614108E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,5.103016E-01,5.907784E+03,8.159864E+03,2.623779E-01,9.600835E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,5.058297E-01,5.853282E+03,8.102353E+03,2.735419E-01,9.814329E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,5.002512E-01,5.785293E+03,8.030362E+03,4.626014E-01,1.343020E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.165026E+03,4.621475E-01,5.320744E+03,7.765058E+03
00:40:00,7.270867E-01,2.307124E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.352926E+03,9.716589E-01,1.119597E+04,1.590517E+04,2.681713E-01,9.711624E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,5.087411E-01,5.877328E+03,8.128040E+03,2.620577E-01,9.594711E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,5.041872E-01,5.821827E+03,8.069648E+03,2.616886E-01,9.587652E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,5.041485E-01,5.821355E+03,8.069160E+03,2.659016E-01,9.668219E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,5.044535E-01,5.825073E+03,8.073060E+03,5.229407E-01,1.916696E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.352926E+03,9.944355E-01,1.147374E+04,1.595983E+04,2.630422E-01,9.613538E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,5.085513E-01,5.875015E+03,8.125784E+03,2.623492E-01,9.600285E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,5.040857E-01,5.820590E+03,8.068341E+03,2.735148E-01,9.813808E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,4.984488E-01,5.751889E+03,7.995582E+03,4.625807E-01,1.342980E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.176463E+03,4.592845E-01,5.274415E+03,7.715616E+03
00:50:00,7.270340E-01,2.307023E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.375800E+03,9.664549E-01,1.110968E+04,1.581448E+04,2.681431E-01,9.711083E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,5.069748E-01,5.844364E+03,8.093762E+03,2.620293E-01,9.594167E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,5.024853E-01,5.789646E+03,8.036178E+03,2.616601E-01,9.587106E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,5.024498E-01,5.789214E+03,8.035730E+03,2.658723E-01,9.667657E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,5.027451E-01,5.792814E+03,8.039506E+03,5.228774E-01,1.916575E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.375800E+03,9.910428E-01,1.140952E+04,1.589298E+04,2.630129E-01,9.612977E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,5.068427E-01,5.842753E+03,8.092241E+03,2.623209E-01,9.599744E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,5.023834E-01,5.788405E+03,8.034865E+03,2.734880E-01,9.813295E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,4.966892E-01,5.719006E+03,7.961353E+03,4.625602E-01,1.342941E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.187900E+03,4.564950E-01,5.228981E+03,7.667126E+03
01:00:00,7.269820E-01,2.306924E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.398674E+03,9.614048E-01,1.102525E+04,1.572575E+04,2.681153E-01,9.710550E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,5.052474E-01,5.811873E+03,8.059977E+03,2.620013E-01,9.593631E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,5.008200E-01,5.757913E+03,8.003174E+03,2.616319E-01,9.586567E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,5.007876E-01,5.757519E+03,8.002766E+03,2.658433E-01,9.667103E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,5.010733E-01,5.761001E+03,8.006419E+03,5.228148E-01,1.916456E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.398674E+03,9.877200E-01,1.134614E+04,1.582702E+04,2.629840E-01,9.612423E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,5.051707E-01,5.810938E+03,8.059163E+03,2.622930E-01,9.599209E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,5.007176E-01,5.756666E+03,8.001855E+03,2.734616E-01,9.812790E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,4.949671E-01,5.686581E+03,7.927601E+03,4.625400E-01,1.342902E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.199337E+03,4.537715E-01,5.184352E+03,7.619484E+03
01:10:00,7.269819E-01,2.306924E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.413924E+03,9.565468E-01,1.095080E+04,1.564734E+04,2.681145E-01,9.710536E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,5.035757E-01,5.783875E+03,8.030827E+03,2.620005E-01,9.593615E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,4.992082E-01,5.730644E+03,7.974777E+03,2.616311E-01,9.586551E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,4.991789E-01,5.730287E+03,7.974408E+03,2.658426E-01,9.667089E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,4.994554E-01,5.733657E+03,7.977943E+03,5.228145E-01,1.916455E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.413924E+03,9.845052E-01,1.129171E+04,1.577030E+04,2.629833E-01,9.612409E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,5.035526E-01,5.783592E+03,8.030697E+03,2.622922E-01,9.599193E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,4.991053E-01,5.729391E+03,7.973451E+03,2.734608E-01,9.812774E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,4.932990E-01,5.658626E+03,7.898463E+03,4.625394E-01,1.342901E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.206962E+03,4.511356E-01,5.144603E+03,7.576926E+03
01:20:00,7.269820E-01,2.306924E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.429173E+03,9.518530E-01,1.087834E+04,1.557104E+04,2.681139E-01,9.710523E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,5.019489E-01,5.756422E+03,8.002250E+03,2.619998E-01,9.593602E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,4.976393E-01,5.703898E+03,7.946928E+03,2.616304E-01,9.586538E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,4.976129E-01,5.703577E+03,7.946598E+03,2.658420E-01,9.667078E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,4.978803E-01,5.706836E+03,7.950016E+03,5.228143E-01,1.916454E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.429173E+03,9.813741E-01,1.123830E+04,1.571464E+04,2.629827E-01,9.612397E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,5.019773E-01,5.756768E+03,8.002778E+03,2.622915E-01,9.599180E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,4.975358E-01,5.702637E+03,7.945594E+03,2.734601E-01,9.812760E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,4.916746E-01,5.631203E+03,7.869884E+03,4.625388E-01,1.342900E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.214586E+03,4.485786E-01,5.105816E+03,7.535394E+03
01:30:00,7.269822E-01,2.306924E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.444422E+03,9.473179E-01,1.080782E+04,1.549674E+04,2.681134E-01,9.710513E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,5.003666E-01,5.729513E+03,7.974235E+03,2.619993E-01,9.593591E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,4.961131E-01,5.677673E+03,7.919620E+03,2.616299E-01,9.586527E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,4.960896E-01,5.677387E+03,7.919327E+03,2.658416E-01,9.667069E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,4.963479E-01,5.680534E+03,7.922628E+03,5.228144E-01,1.916454E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.444422E+03,9.783263E-01,1.118591E+04,1.566004E+04,2.629822E-01,9.612388E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,5.004446E-01,5.730464E+03,7.975398E+03,2.622910E-01,9.599169E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,4.960090E-01,5.676403E+03,7.918277E+03,2.734595E-01,9.812748E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,4.900938E-01,5.604311E+03,7.841856E+03,4.625382E-01,1.342899E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.222211E+03,4.460987E-01,5.067968E+03,7.494848E+03
01:40:00,7.269825E-01,2.306925E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.459671E+03,9.429365E-01,1.073917E+04,1.542440E+04,2.681130E-01,9.710506E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.988285E-01,5.703143E+03,7.946782E+03,2.619988E-01,9.593582E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.946295E-01,5.651966E+03,7.892852E+03,2.616295E-01,9.586519E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.946089E-01,5.651715E+03,7.892595E+03,2.658413E-01,9.667062E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.948580E-01,5.654752E+03,7.895780E+03,5.228146E-01,1.916455E+04,2.447666E-01,0.000000E+00,0.000000E+00,2.447666E-01,4.459671E+03,9.753616E-01,1.113452E+04,1.560649E+04,2.629819E-01,9.612381E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.989546E-01,5.704679E+03,7.948558E+03,2.622905E-01,9.599160E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.945247E-01,5.650688E+03,7.891499E+03,2.734590E-01,9.812739E+03,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.885563E-01,5.577949E+03,7.814378E+03,4.625377E-01,1.342898E+04,1.223833E-01,0.000000E+00,0.000000E+00,1.223833E-01,2.229836E+03,4.436944E-01,5.031040E+03,7.455275E+03
