Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,87712559.83721498,87712559.8372149 
 01/01  02:00:00,,,95466427.34862132,95466427.34862126 
 01/01  03:00:00,,,100269869.99726394,100269869.99726383 
 01/01  04:00:00,,,94077513.79634902,94077513.79634894 
 01/01  05:00:00,,,105125186.17697594,105125186.17697588 
 01/01  06:00:00,,,133547512.00778854,133547512.0077885 
 01/01  07:00:00,,,187155220.1483579,187155220.1483578 
 01/01  08:00:00,,,189072432.06253052,189072432.06253046 
 01/01  09:00:00,,,188840238.90670848,188840238.90670845 
 01/01  10:00:00,,,165452744.05460435,165452744.05460423 
 01/01  11:00:00,,,172316361.83964086,172316361.83964083 
 01/01  12:00:00,,,151371196.79587793,151371196.7958779 
 01/01  13:00:00,,,142613678.3242418,142613678.32424176 
 01/01  14:00:00,,,140098048.5518698,140098048.55186972 
 01/01  15:00:00,,,137274847.17099413,137274847.17099404 
 01/01  16:00:00,,,131067643.59087518,131067643.5908751 
 01/01  17:00:00,,,170824369.75107795,170824369.75107798 
 01/01  18:00:00,,,222651098.08206797,222651098.08206803 
 01/01  19:00:00,,,240512177.40155593,240512177.40155596 
 01/01  20:00:00,,,236225673.75267395,236225673.7526741 
 01/01  21:00:00,,,212276178.02313152,212276178.0231316 
 01/01  22:00:00,,,190780702.28237128,190780702.2823714 
 01/01  23:00:00,,,169251963.18144223,169251963.18144223 
 01/01  24:00:00,,,161136893.40109485,161136893.4010948 
 01/02  01:00:00,,,93389159.41402584,93389159.41402578 
 01/02  02:00:00,,,102897546.23602642,102897546.23602633 
 01/02  03:00:00,,,82215025.72332649,82215025.72332641 
 01/02  04:00:00,,,85395101.60748903,85395101.60748897 
 01/02  05:00:00,,,93788345.12887207,93788345.12887199 
 01/02  06:00:00,,,119539932.27713971,119539932.27713963 
 01/02  07:00:00,,,192461160.92264453,192461160.92264447 
 01/02  08:00:00,,,198700186.28390503,198700186.283905 
 01/02  09:00:00,,,208368065.42820922,208368065.42820916 
 01/02  10:00:00,,,189351463.9333714,189351463.93337137 
 01/02  11:00:00,,,191207694.14291662,191207694.14291656 
 01/02  12:00:00,,,186982519.79419625,186982519.79419616 
 01/02  13:00:00,,,179497790.80099785,179497790.80099773 
 01/02  14:00:00,,,146755699.60822955,146755699.6082295 
 01/02  15:00:00,,,130922575.44596924,130922575.4459692 
 01/02  16:00:00,,,151910835.11722428,151910835.11722422 
 01/02  17:00:00,,,166280987.49715382,166280987.4971539 
 01/02  18:00:00,,,223144078.03637636,223144078.03637642 
 01/02  19:00:00,,,275441706.9324615,275441706.93246156 
 01/02  20:00:00,,,266813701.22563374,266813701.22563386 
 01/02  21:00:00,,,249467183.4115617,249467183.4115618 
 01/02  22:00:00,,,224203333.23701844,224203333.2370185 
 01/02  23:00:00,,,186529036.80966133,186529036.80966127 
 01/02  24:00:00,,,135021583.8348638,135021583.83486375 
 01/03  01:00:00,,,93572222.60866052,93572222.60866043 
 01/03  02:00:00,,,90707904.22702125,90707904.22702117 
 01/03  03:00:00,,,76885342.52356471,76885342.52356465 
 01/03  04:00:00,,,85377732.4219215,85377732.42192143 
 01/03  05:00:00,,,82123909.41498601,82123909.41498594 
 01/03  06:00:00,,,115208426.76151392,115208426.76151386 
 01/03  07:00:00,,,188083325.28220463,188083325.2822045 
 01/03  08:00:00,,,208248185.62820166,208248185.62820166 
 01/03  09:00:00,,,197312747.40781638,197312747.40781635 
 01/03  10:00:00,,,191710644.13590014,191710644.1359001 
 01/03  11:00:00,,,191040910.60223824,191040910.6022382 
 01/03  12:00:00,,,197234441.06113297,197234441.06113285 
 01/03  13:00:00,,,175225847.00290158,175225847.0029015 
 01/03  14:00:00,,,145998487.39025196,145998487.39025187 
 01/03  15:00:00,,,152647880.20283464,152647880.20283455 
 01/03  16:00:00,,,161834278.3587649,161834278.35876483 
 01/03  17:00:00,,,183293816.3464519,183293816.34645203 
 01/03  18:00:00,,,219451460.63554814,219451460.63554823 
 01/03  19:00:00,,,278830426.49966323,278830426.49966335 
 01/03  20:00:00,,,273469101.1503429,273469101.150343 
 01/03  21:00:00,,,251866649.04833114,251866649.04833126 
 01/03  22:00:00,,,218621443.03986672,218621443.0398668 
 01/03  23:00:00,,,189374847.03273433,189374847.03273427 
 01/03  24:00:00,,,136638020.68866163,136638020.68866155 
 01/04  01:00:00,,,106807994.90002836,106807994.90002829 
 01/04  02:00:00,,,84174140.62082884,84174140.62082878 
 01/04  03:00:00,,,90394636.75536655,90394636.75536647 
 01/04  04:00:00,,,88081770.618056,88081770.61805592 
 01/04  05:00:00,,,88856468.2322815,88856468.23228145 
 01/04  06:00:00,,,124515963.66756456,124515963.6675645 
 01/04  07:00:00,,,199013536.9358489,199013536.9358488 
 01/04  08:00:00,,,208979150.3698728,208979150.36987275 
 01/04  09:00:00,,,193856471.12511632,193856471.1251163 
 01/04  10:00:00,,,196630014.60402325,196630014.60402313 
 01/04  11:00:00,,,180210680.29164192,180210680.29164183 
 01/04  12:00:00,,,154317965.17819124,154317965.17819116 
 01/04  13:00:00,,,147621555.2981963,147621555.29819626 
 01/04  14:00:00,,,146169149.6366699,146169149.63666987 
 01/04  15:00:00,,,136684111.77991956,136684111.7799195 
 01/04  16:00:00,,,151253635.7321451,151253635.73214504 
 01/04  17:00:00,,,181996762.98582822,181996762.98582834 
 01/04  18:00:00,,,235255405.50066426,235255405.50066432 
 01/04  19:00:00,,,244212929.4738991,244212929.4738992 
 01/04  20:00:00,,,231616785.22695225,231616785.22695237 
 01/04  21:00:00,,,234849063.26066825,234849063.26066834 
 01/04  22:00:00,,,207820198.7152427,207820198.71524283 
 01/04  23:00:00,,,173867889.53297195,173867889.532972 
 01/04  24:00:00,,,163972750.26299676,163972750.26299673 
 01/05  01:00:00,,,131016183.9881947,131016183.98819464 
 01/05  02:00:00,,,117832688.39019595,117832688.39019589 
 01/05  03:00:00,,,111482655.94297457,111482655.9429745 
 01/05  04:00:00,,,106464052.2708493,106464052.27084926 
 01/05  05:00:00,,,111940469.68689218,111940469.68689214 
