Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,106033636.76812273,106033636.7681227 
 01/01  02:00:00,,,118412568.17174569,118412568.17174563 
 01/01  03:00:00,,,96633501.34707102,96633501.34707096 
 01/01  04:00:00,,,101788728.54274783,101788728.54274777 
 01/01  05:00:00,,,111439561.89242686,111439561.89242679 
 01/01  06:00:00,,,141399686.904759,141399686.904759 
 01/01  07:00:00,,,222926341.90736243,222926341.9073625 
 01/01  08:00:00,,,240470512.91890037,240470512.91890046 
 01/01  09:00:00,,,243121386.52863565,243121386.5286357 
 01/01  10:00:00,,,217360350.7151711,217360350.71517122 
 01/01  11:00:00,,,209231856.70296657,209231856.70296663 
 01/01  12:00:00,,,207396083.3047569,207396083.30475697 
 01/01  13:00:00,,,187038709.17308637,187038709.17308646 
 01/01  14:00:00,,,189559994.74520653,189559994.74520662 
 01/01  15:00:00,,,177192774.8355573,177192774.8355574 
 01/01  16:00:00,,,196115013.26977342,196115013.26977348 
 01/01  17:00:00,,,223221401.78075433,223221401.78075445 
 01/01  18:00:00,,,285188803.85667217,285188803.85667205 
 01/01  19:00:00,,,304320032.8254655,304320032.8254653 
 01/01  20:00:00,,,295220450.09766227,295220450.09766227 
 01/01  21:00:00,,,286745643.48081434,286745643.48081446 
 01/01  22:00:00,,,251793990.69888765,251793990.69888768 
 01/01  23:00:00,,,216044196.70795253,216044196.70795262 
 01/01  24:00:00,,,158157840.9102244,158157840.91022444 
 01/02  01:00:00,,,119912689.73988171,119912689.73988163 
 01/02  02:00:00,,,104922956.2351489,104922956.23514882 
 01/02  03:00:00,,,105023985.63459465,105023985.63459456 
 01/02  04:00:00,,,103379123.73385319,103379123.73385312 
 01/02  05:00:00,,,99997095.48185934,99997095.48185928 
 01/02  06:00:00,,,147890304.68616146,147890304.68616143 
 01/02  07:00:00,,,221259372.89771777,221259372.89771786 
 01/02  08:00:00,,,242873740.96322167,242873740.96322173 
 01/02  09:00:00,,,229258025.10289016,229258025.10289025 
 01/02  10:00:00,,,219359247.49593318,219359247.49593326 
 01/02  11:00:00,,,216879713.00601375,216879713.00601384 
 01/02  12:00:00,,,200554437.5923949,200554437.59239498 
