Date/Time,LGSTORE1:Zone Air System Sensible Heating Energy [J](Monthly),LGSTORE1:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE1:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE1:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE2:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE2:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE3:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE3:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE4:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE4:Zone Air System Sensible Cooling Energy [J](Monthly),LGSTORE2:Zone Air System Sensible Heating Energy [J](Monthly),LGSTORE2:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE5:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE5:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE6:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE6:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE7:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE7:Zone Air System Sensible Cooling Energy [J](Monthly),SMSTORE8:Zone Air System Sensible Heating Energy [J](Monthly),SMSTORE8:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,22070359.048300844,13481347571.595224,10385096.395899674,7132350457.03472,8753322.745678008,5939297613.055196,9592199.116734037,5834964359.563424,10077939.991689706,5737688300.047781,18289668.288885433,10722739609.393785,9510804.57515539,5535863587.454386,10209223.248744316,5443204163.533062,12931034.034968505,5211733969.615415,17728713.136471506,4730333544.058775,102258560231.33029,113064080.3335019 
February,13194060.90175739,12632918544.952776,7537284.793346672,6698813076.862705,5843859.624508962,5554871889.115868,5978376.511058145,5476587785.748675,6446494.286191702,5400817803.908999,12106292.730951546,10152023132.921408,5761237.517740461,5238669373.668446,5993957.406488701,5178223797.78547,6840894.164385684,4971321545.749193,13778680.914526198,4502302562.507607,94040792976.3361,0.0 
March,22149117.428441565,13200465219.70975,11799227.627107047,7085262392.598366,9013888.564214315,5904717984.428642,9931340.811505444,5835738068.822739,10305208.2581441,5750989124.937258,20699634.539235048,10782412761.545038,10731853.869461225,5569224631.693267,10745013.324768793,5495299172.482437,12048976.15664848,5236846023.769218,15715891.848680343,4679459480.073374,104388907682.59966,3835938.7467327476 
April,12859188.73834267,14379168901.448683,7560135.856969252,7563997188.23973,5158736.259120965,6291698278.87099,5395897.620036706,6193654768.116488,5845392.0288763,6106807598.187906,12677134.866449548,11491075472.28168,6324587.912075977,5946149803.244641,5920607.6006637,5889306670.213384,7645160.778432737,5692504732.365125,10392470.001835354,5379981646.657822,107809308942.19928,0.0 
May,7835159.100141324,15392496585.892721,6443489.74642509,8070080397.936725,4422588.771382043,6720734628.369985,4482885.107378116,6618767748.684754,4243485.192056602,6541662970.834054,7526459.1977545535,12272443122.243574,4374788.752508802,6375945274.199824,4219948.211319356,6322134081.33942,4106159.7938718637,6158256185.834698,6298084.878911922,6005829097.966815,122043349282.59232,0.0 
June,4335785.723870595,16800560718.75717,6283218.122314548,8588410276.113773,2866716.3810069207,7276915860.337103,2990200.8487057756,7165136019.534267,2860190.2442325177,7093939590.420616,5140657.694540882,13317180496.431835,2773787.1935705245,6917261318.562144,2809819.8996263156,6865879761.509707,2600520.96127247,6733239038.913313,4179954.4986612406,6964574063.189724,127447103689.11623,0.0 
July,3710487.507120748,18501946416.53414,5769513.552223555,9273134040.38252,2196096.8653515037,7827799523.852276,2143448.274889854,7693794385.529398,1795841.4426888698,7609208659.961152,3881454.9622637294,14318392888.55016,1497266.8515386095,7430675652.588176,1787335.5575709147,7369067905.808924,2466157.1776049044,7288902020.007633,2787654.3981794757,7780688287.234595,138626757290.28015,0.0 
August,3255778.7736446857,19347653285.145287,8206939.850246444,9557057709.77527,2786227.396727165,8229534315.810449,2677030.77466555,8106992517.46326,2851293.924023787,8023703522.6097145,4387621.865876962,15156883449.99652,2093114.258454805,7856686081.1353245,1980089.4353228987,7800409671.053388,2527276.0980308517,7724950899.908571,2063725.0347557433,8392906138.326059,139393194764.8985,0.0 
September,3436393.1057344885,18571602071.169216,7093973.065370229,9217690413.524445,1849183.3905709432,7833531171.414625,2028653.34161656,7718805368.865137,2127162.853784566,7626002787.242318,4108642.164422515,14391890297.843414,1943968.7447977136,7459627242.839835,2018473.3157551563,7401929653.654986,2110459.9244542858,7339135213.141403,2213514.8320068996,7957233165.995745,132421405703.48656,0.0 
October,4400926.584127418,18686361425.74394,6447712.665189999,9306041445.967058,2468878.4691900355,7856714962.208088,2371242.256548459,7733097839.707811,2813744.867667941,7643351579.940367,5506929.695189737,14451229659.19057,2572225.779861428,7478545071.455585,2480044.4002004554,7408379896.1665745,2539857.9851344675,7324060628.5418625,2943815.802501951,7837041568.393038,126126871842.16995,0.0 
