Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,5325035.6500713,159091558.98326465 
 01/01  02:00:00,,,5325035.6500713,159091558.98326465 
 01/01  03:00:00,,,5325035.6500713,159091558.98326465 
 01/01  04:00:00,,,5325035.6500713,159091558.98326465 
 01/01  05:00:00,,,5325035.6500713,159091558.98326465 
 01/01  06:00:00,,,5325035.6500713,159091558.98326465 
 01/01  07:00:00,,,5325035.6500713,159091558.98326465 
 01/01  08:00:00,,,5325035.6500713,159091558.98326465 
 01/01  09:00:00,,,5325035.6500713,159091558.98326465 
 01/01  10:00:00,,,5325035.6500713,159091558.98326465 
 01/01  11:00:00,,,5325035.6500713,159091558.98326465 
 01/01  12:00:00,,,5325035.6500713,159091558.98326465 
 01/01  13:00:00,,,5325035.6500713,159091558.98326465 
 01/01  14:00:00,,,5325035.6500713,159091558.98326465 
 01/01  15:00:00,,,5325035.6500713,159091558.98326465 
 01/01  16:00:00,,,5325035.6500713,159091558.98326465 
 01/01  17:00:00,,,5325035.6500713,159091558.98326465 
 01/01  18:00:00,,,5325035.6500713,159091558.98326465 
 01/01  19:00:00,,,5325035.6500713,159091558.98326465 
 01/01  20:00:00,,,5325035.6500713,159091558.98326465 
 01/01  21:00:00,,,5325035.6500713,159091558.98326465 
 01/01  22:00:00,,,5325035.6500713,159091558.98326465 
 01/01  23:00:00,,,5325035.6500713,159091558.98326465 
 01/01  24:00:00,,,5325035.6500713,159091558.98326465 
 01/02  01:00:00,,,5325035.6500713,159091558.98326465 
 01/02  02:00:00,,,5325035.6500713,159091558.98326465 
 01/02  03:00:00,,,5325035.6500713,159091558.98326465 
 01/02  04:00:00,,,5325035.6500713,159091558.98326465 
 01/02  05:00:00,,,5325035.6500713,159091558.98326465 
 01/02  06:00:00,,,5325035.6500713,159091558.98326465 
 01/02  07:00:00,,,5325035.6500713,159091558.98326465 
 01/02  08:00:00,,,5325035.6500713,159091558.98326465 
 01/02  09:00:00,,,107512037.20403096,452855200.2525337 
 01/02  10:00:00,,,112031815.4518717,452855200.2525337 
 01/02  11:00:00,,,104860647.9863987,456466975.85253376 
 01/02  12:00:00,,,102452669.25767031,456466975.85253376 
 01/02  13:00:00,,,103423257.76310745,456466975.85253376 
 01/02  14:00:00,,,104636790.62024406,452855200.2525337 
 01/02  15:00:00,,,108839924.03503773,452855200.2525337 
 01/02  16:00:00,,,126475379.17352685,451049312.45253384 
 01/02  17:00:00,,,153687849.0232616,451049312.45253384 
 01/02  18:00:00,,,164544885.571968,184325862.65093344 
 01/02  19:00:00,,,164544885.571968,184325862.65093344 
 01/02  20:00:00,,,164544885.571968,184325862.65093344 
 01/02  21:00:00,,,156324971.4788438,184325862.65093344 
 01/02  22:00:00,,,9548927.346855914,159091558.98326465 
 01/02  23:00:00,,,5325035.6500713,159091558.98326465 
 01/02  24:00:00,,,5325035.6500713,159091558.98326465 
 01/03  01:00:00,,,5325035.6500713,159091558.98326465 
 01/03  02:00:00,,,5325035.6500713,159091558.98326465 
 01/03  03:00:00,,,5325035.6500713,159091558.98326465 
 01/03  04:00:00,,,5325035.6500713,159091558.98326465 
 01/03  05:00:00,,,5325035.6500713,159091558.98326465 
 01/03  06:00:00,,,5325035.6500713,159091558.98326465 
 01/03  07:00:00,,,5325035.6500713,159091558.98326465 
 01/03  08:00:00,,,5325035.6500713,159091558.98326465 
 01/03  09:00:00,,,107056045.46732678,452855200.2525337 
 01/03  10:00:00,,,110514557.41732183,452855200.2525337 
 01/03  11:00:00,,,104395893.59846035,456466975.85253376 
 01/03  12:00:00,,,101342436.34100723,456466975.85253376 
 01/03  13:00:00,,,101428274.8499898,456466975.85253376 
 01/03  14:00:00,,,103763377.57545379,452855200.2525337 
 01/03  15:00:00,,,107788420.14279605,452855200.2525337 
 01/03  16:00:00,,,132202988.56371704,451049312.45253384 
 01/03  17:00:00,,,153970128.13218912,451049312.45253384 
 01/03  18:00:00,,,164544885.571968,184325862.65093344 
 01/03  19:00:00,,,164544885.571968,184325862.65093344 
 01/03  20:00:00,,,164544885.571968,184325862.65093344 
 01/03  21:00:00,,,156324971.4788438,184325862.65093344 
 01/03  22:00:00,,,9548927.346855914,159091558.98326465 
 01/03  23:00:00,,,5325035.6500713,159091558.98326465 
 01/03  24:00:00,,,5325035.6500713,159091558.98326465 
 01/04  01:00:00,,,5325035.6500713,159091558.98326465 
 01/04  02:00:00,,,5325035.6500713,159091558.98326465 
 01/04  03:00:00,,,5325035.6500713,159091558.98326465 
 01/04  04:00:00,,,5325035.6500713,159091558.98326465 
 01/04  05:00:00,,,5325035.6500713,159091558.98326465 
 01/04  06:00:00,,,5325035.6500713,159091558.98326465 
 01/04  07:00:00,,,5325035.6500713,159091558.98326465 
 01/04  08:00:00,,,5325035.6500713,159091558.98326465 
 01/04  09:00:00,,,93944852.74674287,452855200.2525337 
 01/04  10:00:00,,,107649764.61157785,452855200.2525337 
 01/04  11:00:00,,,105545914.284287,456466975.85253376 
 01/04  12:00:00,,,102299411.69200829,456466975.85253376 
 01/04  13:00:00,,,102305523.34420043,456466975.85253376 
 01/04  14:00:00,,,103294103.4964175,452855200.2525337 
 01/04  15:00:00,,,105800571.99085712,452855200.2525337 
 01/04  16:00:00,,,116380908.83372897,451049312.45253384 
 01/04  17:00:00,,,151162480.25237307,451049312.45253384 
 01/04  18:00:00,,,164544885.571968,184325862.65093344 
 01/04  19:00:00,,,164544885.571968,184325862.65093344 
 01/04  20:00:00,,,164544885.571968,184325862.65093344 
 01/04  21:00:00,,,156324971.4788438,184325862.65093344 
 01/04  22:00:00,,,9548927.346855914,159091558.98326465 
 01/04  23:00:00,,,5325035.6500713,159091558.98326465 
 01/04  24:00:00,,,5325035.6500713,159091558.98326465 
 01/05  01:00:00,,,5325035.6500713,159091558.98326465 
 01/05  02:00:00,,,5325035.6500713,159091558.98326465 
 01/05  03:00:00,,,5325035.6500713,159091558.98326465 
 01/05  04:00:00,,,5325035.6500713,159091558.98326465 
 01/05  05:00:00,,,5325035.6500713,159091558.98326465 
 01/05  06:00:00,,,5325035.6500713,159091558.98326465 
 01/05  07:00:00,,,5325035.6500713,159091558.98326465 
 01/05  08:00:00,,,5325035.6500713,159091558.98326465 
 01/05  09:00:00,,,99290884.52444747,452855200.2525337 
 01/05  10:00:00,,,105115617.72647642,452855200.2525337 
 01/05  11:00:00,,,103722049.71910356,456466975.85253376 
 01/05  12:00:00,,,102642934.96076643,456466975.85253376 
 01/05  13:00:00,,,103771771.98983872,456466975.85253376 
 01/05  14:00:00,,,104514668.31319018,452855200.2525337 
 01/05  15:00:00,,,105107024.40882069,452855200.2525337 
 01/05  16:00:00,,,109606694.86296564,451049312.45253384 
 01/05  17:00:00,,,143123401.67431584,451049312.45253384 
 01/05  18:00:00,,,164544885.571968,184325862.65093344 
 01/05  19:00:00,,,164544885.571968,184325862.65093344 
 01/05  20:00:00,,,164544885.571968,184325862.65093344 
 01/05  21:00:00,,,156324971.4788438,184325862.65093344 
 01/05  22:00:00,,,9548927.346855914,159091558.98326465 
 01/05  23:00:00,,,5325035.6500713,159091558.98326465 
 01/05  24:00:00,,,5325035.6500713,159091558.98326465 
 01/06  01:00:00,,,5325035.6500713,159091558.98326465 
 01/06  02:00:00,,,5325035.6500713,159091558.98326465 
 01/06  03:00:00,,,5325035.6500713,159091558.98326465 
 01/06  04:00:00,,,5325035.6500713,159091558.98326465 
 01/06  05:00:00,,,5325035.6500713,159091558.98326465 
 01/06  06:00:00,,,5325035.6500713,159091558.98326465 
 01/06  07:00:00,,,5325035.6500713,159091558.98326465 
 01/06  08:00:00,,,5325035.6500713,159091558.98326465 
 01/06  09:00:00,,,93147685.682786,452855200.2525337 
 01/06  10:00:00,,,107165454.05165774,452855200.2525337 
 01/06  11:00:00,,,104963084.57925098,456466975.85253376 
 01/06  12:00:00,,,101533182.73612039,456466975.85253376 
 01/06  13:00:00,,,102203366.98024517,456466975.85253376 
 01/06  14:00:00,,,103940806.02832985,452855200.2525337 
 01/06  15:00:00,,,106133000.76719487,452855200.2525337 
 01/06  16:00:00,,,114527756.39610967,451049312.45253384 
 01/06  17:00:00,,,153380696.07209173,451049312.45253384 
 01/06  18:00:00,,,164544885.571968,184325862.65093344 
 01/06  19:00:00,,,164544885.571968,184325862.65093344 
 01/06  20:00:00,,,164544885.571968,184325862.65093344 
 01/06  21:00:00,,,156324971.4788438,184325862.65093344 
 01/06  22:00:00,,,9548927.346855914,159091558.98326465 
 01/06  23:00:00,,,5325035.6500713,159091558.98326465 
 01/06  24:00:00,,,5325035.6500713,159091558.98326465 
 01/07  01:00:00,,,5325035.6500713,159091558.98326465 
 01/07  02:00:00,,,5325035.6500713,159091558.98326465 
 01/07  03:00:00,,,5325035.6500713,159091558.98326465 
 01/07  04:00:00,,,5325035.6500713,159091558.98326465 
 01/07  05:00:00,,,5325035.6500713,159091558.98326465 
 01/07  06:00:00,,,5325035.6500713,159091558.98326465 
 01/07  07:00:00,,,5325035.6500713,159091558.98326465 
 01/07  08:00:00,,,5325035.6500713,159091558.98326465 
 01/07  09:00:00,,,5325035.6500713,159091558.98326465 
 01/07  10:00:00,,,5325035.6500713,159091558.98326465 
 01/07  11:00:00,,,5325035.6500713,159091558.98326465 
 01/07  12:00:00,,,5325035.6500713,159091558.98326465 
 01/07  13:00:00,,,5325035.6500713,159091558.98326465 
 01/07  14:00:00,,,5325035.6500713,159091558.98326465 
 01/07  15:00:00,,,5325035.6500713,159091558.98326465 
 01/07  16:00:00,,,5325035.6500713,159091558.98326465 
 01/07  17:00:00,,,5325035.6500713,159091558.98326465 
 01/07  18:00:00,,,5325035.6500713,159091558.98326465 
 01/07  19:00:00,,,5325035.6500713,159091558.98326465 
 01/07  20:00:00,,,5325035.6500713,159091558.98326465 
 01/07  21:00:00,,,5325035.6500713,159091558.98326465 
 01/07  22:00:00,,,5325035.6500713,159091558.98326465 
 01/07  23:00:00,,,5325035.6500713,159091558.98326465 
 01/07  24:00:00,,,5325035.6500713,159091558.98326465 
 01/08  01:00:00,,,5325035.6500713,159091558.98326465 
 01/08  02:00:00,,,5325035.6500713,159091558.98326465 
 01/08  03:00:00,,,5325035.6500713,159091558.98326465 
 01/08  04:00:00,,,5325035.6500713,159091558.98326465 
 01/08  05:00:00,,,5325035.6500713,159091558.98326465 
 01/08  06:00:00,,,5325035.6500713,159091558.98326465 
 01/08  07:00:00,,,5325035.6500713,159091558.98326465 
