Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,2945677.1688,6127258.907827008 
 01/01  02:00:00,,,2945677.1688,6127258.907827008 
 01/01  03:00:00,,,2945677.1688,6127258.907827008 
 01/01  04:00:00,,,2945677.1688,6127258.907827008 
 01/01  05:00:00,,,2945677.1688,6127258.907827008 
 01/01  06:00:00,,,2945677.1688,6127258.907827008 
 01/01  07:00:00,,,2945677.1688,6127258.907827008 
 01/01  08:00:00,,,2911465.9351749844,6127258.907827008 
 01/01  09:00:00,,,2477655.4834915963,6127258.907827008 
 01/01  10:00:00,,,2051800.3088641372,6127258.907827008 
 01/01  11:00:00,,,1932423.0470402595,6127258.907827008 
 01/01  12:00:00,,,1879484.5934466538,6127258.907827008 
 01/01  13:00:00,,,1850569.568785772,6127258.907827008 
 01/01  14:00:00,,,1890066.5366844528,6127258.907827008 
 01/01  15:00:00,,,1948718.633332437,6127258.907827008 
 01/01  16:00:00,,,2188327.1215383518,6127258.907827008 
 01/01  17:00:00,,,2727095.1629626057,6127258.907827008 
 01/01  18:00:00,,,2945677.1688,6127258.907827008 
 01/01  19:00:00,,,2945677.1688,6127258.907827008 
 01/01  20:00:00,,,2945677.1688,6127258.907827008 
 01/01  21:00:00,,,2945677.1688,6127258.907827008 
 01/01  22:00:00,,,2945677.1688,6127258.907827008 
 01/01  23:00:00,,,2945677.1688,6127258.907827008 
 01/01  24:00:00,,,2945677.1688,6127258.907827008 
 01/02  01:00:00,,,2945677.1688,6127258.907827008 
 01/02  02:00:00,,,2945677.1688,6127258.907827008 
 01/02  03:00:00,,,2945677.1688,6127258.907827008 
 01/02  04:00:00,,,2945677.1688,6127258.907827008 
 01/02  05:00:00,,,2945677.1688,6127258.907827008 
 01/02  06:00:00,,,2945677.1688,6127258.907827008 
 01/02  07:00:00,,,2945677.1688,6127258.907827008 
 01/02  08:00:00,,,6929627.127192751,6127258.907827008 
 01/02  09:00:00,,,10837017.104247548,17441286.370414272 
 01/02  10:00:00,,,10303146.793506954,17441286.370414272 
 01/02  11:00:00,,,9591260.18773155,17580390.370414272 
 01/02  12:00:00,,,9361380.393635152,17580390.370414272 
 01/02  13:00:00,,,9462773.586780515,17580390.370414272 
 01/02  14:00:00,,,9566642.589537544,17441286.370414272 
 01/02  15:00:00,,,9953356.66106723,17441286.370414272 
 01/02  16:00:00,,,11614444.47722646,17371734.370414272 
 01/02  17:00:00,,,14009831.85190251,17371734.370414272 
 01/02  18:00:00,,,14952584.5128,7099134.136468416 
 01/02  19:00:00,,,14952584.5128,7099134.136468416 
 01/02  20:00:00,,,14952584.5128,7099134.136468416 
 01/02  21:00:00,,,14390572.419675816,7099134.136468416 
 01/02  22:00:00,,,3008850.2770509766,6127258.907827008 
 01/02  23:00:00,,,3008850.2770509766,6127258.907827008 
 01/02  24:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  01:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  02:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  03:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  04:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  05:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  06:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  07:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  08:00:00,,,6817224.708567913,6127258.907827008 
 01/03  09:00:00,,,10791044.066694088,17441286.370414272 
 01/03  10:00:00,,,10161089.473231453,17441286.370414272 
 01/03  11:00:00,,,9552904.212948952,17580390.370414272 
 01/03  12:00:00,,,9317494.28104442,17580390.370414272 
 01/03  13:00:00,,,9306736.144935885,17580390.370414272 
 01/03  14:00:00,,,9492898.373214036,17441286.370414272 
 01/03  15:00:00,,,9876825.959513675,17441286.370414272 
 01/03  16:00:00,,,12129234.905423274,17371734.370414272 
 01/03  17:00:00,,,14034345.196960365,17371734.370414272 
 01/03  18:00:00,,,14952584.5128,7099134.136468416 
 01/03  19:00:00,,,14952584.5128,7099134.136468416 
 01/03  20:00:00,,,14952584.5128,7099134.136468416 
 01/03  21:00:00,,,14390572.419675816,7099134.136468416 
 01/03  22:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  23:00:00,,,3008850.2770509766,6127258.907827008 
 01/03  24:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  01:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  02:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  03:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  04:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  05:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  06:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  07:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  08:00:00,,,6817224.708567913,6127258.907827008 
 01/04  09:00:00,,,9596492.426449904,17441286.370414272 
 01/04  10:00:00,,,9894583.156950349,17441286.370414272 
 01/04  11:00:00,,,9690340.666502666,17580390.370414272 
 01/04  12:00:00,,,9371475.591339745,17580390.370414272 
 01/04  13:00:00,,,9349247.105403174,17580390.370414272 
 01/04  14:00:00,,,9454169.129679693,17441286.370414272 
 01/04  15:00:00,,,9690828.812015953,17441286.370414272 
 01/04  16:00:00,,,10677129.115906468,17371734.370414272 
 01/04  17:00:00,,,13793250.421865802,17371734.370414272 
 01/04  18:00:00,,,14952584.5128,7099134.136468416 
 01/04  19:00:00,,,14952584.5128,7099134.136468416 
 01/04  20:00:00,,,14952584.5128,7099134.136468416 
 01/04  21:00:00,,,14390572.419675816,7099134.136468416 
 01/04  22:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  23:00:00,,,3008850.2770509766,6127258.907827008 
 01/04  24:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  01:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  02:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  03:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  04:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  05:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  06:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  07:00:00,,,3008850.2770509766,6127258.907827008 
 01/05  08:00:00,,,6817224.708567913,6127258.907827008 
 01/05  09:00:00,,,10095977.786550932,17441286.370414272 
 01/05  10:00:00,,,9635758.94100397,17441286.370414272 
 01/05  11:00:00,,,9482374.499769881,17580390.370414272 
 01/05  12:00:00,,,9426953.167970223,17580390.370414272 
 01/05  13:00:00,,,9533233.63207556,17580390.370414272 
 01/05  14:00:00,,,9546222.37382272,17441286.370414272 
 01/05  15:00:00,,,9592252.774975115,17441286.370414272 
 01/05  16:00:00,,,10032152.781066211,17371734.370414272 
 01/05  17:00:00,,,13062704.608452588,17371734.370414272 
 01/05  18:00:00,,,14952584.5128,7099134.136468416 
 01/05  19:00:00,,,14952584.5128,7099134.136468416 
 01/05  20:00:00,,,14952584.5128,7099134.136468416 
 01/05  21:00:00,,,14390572.419675816,7099134.136468416 
 01/05  22:00:00,,,3008850.2770509766,6127258.907827008 
