Time,PSZ-AC_1:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Heat Cap [W],PSZ-AC_1:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Heat Cap [W],PSZ-AC_1:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Heat Cap [W],PSZ-AC_2:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Heat Cap [W],PSZ-AC_2:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_3:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_3:3:DesPer 1:Des Heat Cap [W],PSZ-AC_3:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_3:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_3:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_3:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_3:3:DesPer 2:Des Heat Cap [W],PSZ-AC_3:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_3:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_3:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_4:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_4:4:DesPer 1:Des Heat Cap [W],PSZ-AC_4:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_4:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_4:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_4:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_4:4:DesPer 2:Des Heat Cap [W],PSZ-AC_4:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_4:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_4:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_5:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_5:5:DesPer 1:Des Heat Cap [W],PSZ-AC_5:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_5:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_5:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_5:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_5:5:DesPer 2:Des Heat Cap [W],PSZ-AC_5:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_5:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_5:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_6:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_6:6:DesPer 1:Des Heat Cap [W],PSZ-AC_6:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_6:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_6:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_6:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_6:6:DesPer 2:Des Heat Cap [W],PSZ-AC_6:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_6:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_6:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_7:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_7:7:DesPer 1:Des Heat Cap [W],PSZ-AC_7:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_7:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_7:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_7:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_7:7:DesPer 2:Des Heat Cap [W],PSZ-AC_7:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_7:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_7:7:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_8:8:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_8:8:DesPer 1:Des Heat Cap [W],PSZ-AC_8:8:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_8:8:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_8:8:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_8:8:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_8:8:DesPer 2:Des Heat Cap [W],PSZ-AC_8:8:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_8:8:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_8:8:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_9:9:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_9:9:DesPer 1:Des Heat Cap [W],PSZ-AC_9:9:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_9:9:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_9:9:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_9:9:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_9:9:DesPer 2:Des Heat Cap [W],PSZ-AC_9:9:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_9:9:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_9:9:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_10:10:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_10:10:DesPer 1:Des Heat Cap [W],PSZ-AC_10:10:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_10:10:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_10:10:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_10:10:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_10:10:DesPer 2:Des Heat Cap [W],PSZ-AC_10:10:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_10:10:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_10:10:DesPer 2:Des Tot Cool Cap [W]
00:10:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.165742E+04,1.808620E+00,1.777606E+04,4.037658E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.165742E+04,1.808620E+00,1.777606E+04,4.037658E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.582871E+04,9.043102E-01,8.888032E+03,2.018829E+04
00:20:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.182644E+04,1.808620E+00,1.760705E+04,4.020264E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.182644E+04,1.808620E+00,1.760705E+04,4.020264E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.591322E+04,9.043102E-01,8.803523E+03,2.010132E+04
00:30:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.199546E+04,1.808620E+00,1.743803E+04,4.002870E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.199546E+04,1.808620E+00,1.743803E+04,4.002870E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.599773E+04,9.043102E-01,8.719013E+03,2.001435E+04
00:40:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.216448E+04,1.808620E+00,1.726901E+04,3.985475E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.216448E+04,1.808620E+00,1.726901E+04,3.985475E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.608224E+04,9.043102E-01,8.634504E+03,1.992738E+04
00:50:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.233350E+04,1.808620E+00,1.709999E+04,3.968084E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.233350E+04,1.808620E+00,1.709999E+04,3.968084E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.616675E+04,9.043102E-01,8.549994E+03,1.984042E+04
01:00:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.250252E+04,1.808620E+00,1.693097E+04,3.950690E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.250252E+04,1.808620E+00,1.693097E+04,3.950690E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.625126E+04,9.043102E-01,8.465485E+03,1.975345E+04
01:10:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.261520E+04,1.808620E+00,1.681829E+04,3.939092E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.261520E+04,1.808620E+00,1.681829E+04,3.939092E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.630760E+04,9.043102E-01,8.409145E+03,1.969546E+04
01:20:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.272788E+04,1.808620E+00,1.670561E+04,3.927496E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.272788E+04,1.808620E+00,1.670561E+04,3.927496E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.636394E+04,9.043102E-01,8.352806E+03,1.963748E+04
01:30:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.284056E+04,1.808620E+00,1.659293E+04,3.915901E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.284056E+04,1.808620E+00,1.659293E+04,3.915901E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.642028E+04,9.043102E-01,8.296466E+03,1.957951E+04
01:40:00,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.295324E+04,1.808620E+00,1.648025E+04,3.904306E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04,1.808620E+00,1.023201E+05,1.808620E+00,0.000000E+00,0.000000E+00,1.808620E+00,3.295324E+04,1.808620E+00,1.648025E+04,3.904306E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04,9.043102E-01,5.116003E+04,9.043102E-01,0.000000E+00,0.000000E+00,9.043102E-01,1.647662E+04,9.043102E-01,8.240126E+03,1.952153E+04
