Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,58162607.914376505,58162607.91437653 
 01/01  02:00:00,,,66310449.43319955,66310449.43319957 
 01/01  03:00:00,,,71846283.5265695,71846283.52656952 
 01/01  04:00:00,,,65884765.9310119,65884765.93101191 
 01/01  05:00:00,,,76306422.44514135,76306422.44514135 
 01/01  06:00:00,,,101173726.62261611,101173726.62261607 
 01/01  07:00:00,,,158512289.33447552,158512289.33447546 
 01/01  08:00:00,,,157227318.75518605,157227318.75518596 
 01/01  09:00:00,,,161747614.7495053,161747614.74950528 
 01/01  10:00:00,,,128830681.69309697,128830681.693097 
 01/01  11:00:00,,,140083507.57033694,140083507.57033697 
 01/01  12:00:00,,,118689962.50786859,118689962.50786856 
 01/01  13:00:00,,,110377533.75496373,110377533.75496373 
 01/01  14:00:00,,,113539621.60594478,113539621.60594477 
 01/01  15:00:00,,,102742677.0109921,102742677.01099205 
 01/01  16:00:00,,,103458968.24337548,103458968.24337542 
 01/01  17:00:00,,,128002693.33635789,128002693.33635785 
 01/01  18:00:00,,,174906705.5707639,174906705.57076383 
 01/01  19:00:00,,,185427024.14582586,185427024.1458258 
 01/01  20:00:00,,,185226240.02780983,185226240.02780977 
 01/01  21:00:00,,,168991362.0314783,168991362.0314782 
 01/01  22:00:00,,,163283017.76749983,163283017.7674998 
 01/01  23:00:00,,,129602524.38139808,129602524.38139805 
 01/01  24:00:00,,,103998524.19272366,103998524.1927236 
 01/02  01:00:00,,,57275133.96135782,57275133.96135783 
 01/02  02:00:00,,,74297107.35314913,74297107.35314915 
 01/02  03:00:00,,,52721000.30218499,52721000.302185 
 01/02  04:00:00,,,58985254.75887472,58985254.758874744 
 01/02  05:00:00,,,68204541.19771461,68204541.19771463 
 01/02  06:00:00,,,91425958.2161738,91425958.21617375 
 01/02  07:00:00,,,158850930.52469307,158850930.52469298 
 01/02  08:00:00,,,170974669.19251913,170974669.19251907 
 01/02  09:00:00,,,155092547.0149272,155092547.01492715 
 01/02  10:00:00,,,147841362.59253034,147841362.59253034 
 01/02  11:00:00,,,140819448.14480704,140819448.14480704 
 01/02  12:00:00,,,151582086.52488744,151582086.52488738 
 01/02  13:00:00,,,131912589.4211703,131912589.42117026 
 01/02  14:00:00,,,103432302.10976209,103432302.10976207 
 01/02  15:00:00,,,105328457.21793263,105328457.21793258 
 01/02  16:00:00,,,114530973.17346428,114530973.17346421 
 01/02  17:00:00,,,125392166.20179585,125392166.20179579 
 01/02  18:00:00,,,161848248.33174014,161848248.33174008 
 01/02  19:00:00,,,202399548.81390262,202399548.81390265 
 01/02  20:00:00,,,204017882.9093407,204017882.90934077 
 01/02  21:00:00,,,195261259.68036762,195261259.68036753 
 01/02  22:00:00,,,160850193.46619892,160850193.4661989 
 01/02  23:00:00,,,140528251.63149032,140528251.63149023 
 01/02  24:00:00,,,95884845.97493283,95884845.97493276 
 01/03  01:00:00,,,75324262.23379767,75324262.2337977 
 01/03  02:00:00,,,55165053.18489014,55165053.184890166 
 01/03  03:00:00,,,62312393.415560275,62312393.4155603 
 01/03  04:00:00,,,60706704.62269023,60706704.622690246 
 01/03  05:00:00,,,56761338.09891041,56761338.09891042 
 01/03  06:00:00,,,94078965.12804054,94078965.12804049 
 01/03  07:00:00,,,160753470.33584717,160753470.3358471 
 01/03  08:00:00,,,163942220.100768,163942220.10076794 
 01/03  09:00:00,,,156912568.93228683,156912568.93228677 
 01/03  10:00:00,,,151585747.09890723,151585747.09890717 
 01/03  11:00:00,,,155105736.55408362,155105736.55408356 
 01/03  12:00:00,,,143170515.80977422,143170515.80977416 
 01/03  13:00:00,,,135176558.70041153,135176558.70041147 
 01/03  14:00:00,,,118607527.88722198,118607527.88722196 
 01/03  15:00:00,,,104353357.83361062,104353357.83361062 
 01/03  16:00:00,,,121974988.70733441,121974988.70733434 
 01/03  17:00:00,,,146005389.66647914,146005389.66647908 
 01/03  18:00:00,,,171800106.32537273,171800106.32537267 
 01/03  19:00:00,,,219292897.98895606,219292897.98895612 
 01/03  20:00:00,,,202285625.658497,202285625.6584971 
 01/03  21:00:00,,,191872139.52268872,191872139.5226887 
 01/03  22:00:00,,,166900052.45528314,166900052.45528305 
 01/03  23:00:00,,,140019987.35847914,140019987.35847908 
 01/03  24:00:00,,,101091185.9154277,101091185.91542763 
 01/04  01:00:00,,,74488079.48052607,74488079.48052609 
 01/04  02:00:00,,,65106408.08583706,65106408.08583708 
 01/04  03:00:00,,,66404211.040300846,66404211.040300846 
 01/04  04:00:00,,,56050537.1027385,56050537.10273853 
 01/04  05:00:00,,,71824019.31073275,71824019.31073278 
 01/04  06:00:00,,,95413641.9313764,95413641.93137635 
 01/04  07:00:00,,,164287315.52065593,164287315.52065587 
 01/04  08:00:00,,,168095383.58322048,168095383.5832204 
 01/04  09:00:00,,,160821110.3863763,160821110.3863762 
 01/04  10:00:00,,,145386292.4783923,145386292.4783922 
 01/04  11:00:00,,,142383260.0720605,142383260.0720604 
 01/04  12:00:00,,,124075136.97008011,124075136.97008003 
 01/04  13:00:00,,,111408735.44564925,111408735.44564919 
 01/04  14:00:00,,,109507546.94398525,109507546.94398522 
 01/04  15:00:00,,,102569812.27936068,102569812.27936068 
 01/04  16:00:00,,,111113126.76945911,111113126.76945905 
 01/04  17:00:00,,,139442082.3748836,139442082.37488353 
 01/04  18:00:00,,,170388975.69765535,170388975.6976553 
 01/04  19:00:00,,,190492931.42994633,190492931.4299463 
 01/04  20:00:00,,,182112881.70514667,182112881.70514658 
 01/04  21:00:00,,,181850182.39806288,181850182.39806286 
 01/04  22:00:00,,,154324952.6411714,154324952.64117134 
 01/04  23:00:00,,,140045207.0957601,140045207.09576005 
 01/04  24:00:00,,,123611377.63794966,123611377.63794962 
 01/05  01:00:00,,,85935541.73833822,85935541.73833819 
 01/05  02:00:00,,,83940918.95185034,83940918.95185035 
 01/05  03:00:00,,,75623080.55944939,75623080.5594494 
 01/05  04:00:00,,,79379655.2008511,79379655.20085111 
 01/05  05:00:00,,,78195438.3035601,78195438.30356011 
 01/05  06:00:00,,,113309156.55094019,113309156.55094013 
 01/05  07:00:00,,,162003235.93108797,162003235.93108788 
 01/05  08:00:00,,,162677609.52907395,162677609.52907395 
 01/05  09:00:00,,,156161326.94795704,156161326.94795698 
 01/05  10:00:00,,,155317193.46367666,155317193.46367657 
 01/05  11:00:00,,,194421389.59530962,194421389.59530953 
 01/05  12:00:00,,,186307230.00485262,186307230.0048526 
 01/05  13:00:00,,,174135704.3457228,174135704.34572276 
 01/05  14:00:00,,,169849299.92155027,169849299.9215503 
 01/05  15:00:00,,,167268657.52058086,167268657.52058086 
 01/05  16:00:00,,,170130706.9680817,170130706.96808165 
 01/05  17:00:00,,,191780056.81190413,191780056.81190407 
 01/05  18:00:00,,,195893679.88016284,195893679.88016278 
 01/05  19:00:00,,,198110586.17075956,198110586.17075953 
 01/05  20:00:00,,,204876103.33800444,204876103.3380044 
 01/05  21:00:00,,,181202851.16442308,181202851.16442305 
 01/05  22:00:00,,,163355647.3060954,163355647.30609533 
 01/05  23:00:00,,,150150824.42132148,150150824.42132142 
 01/05  24:00:00,,,144719666.047091,144719666.04709095 
 01/06  01:00:00,,,107398233.72065888,107398233.72065884 
 01/06  02:00:00,,,96077792.11754847,96077792.11754842 
 01/06  03:00:00,,,93762112.2459047,93762112.24590471 
 01/06  04:00:00,,,86473628.73539539,86473628.73539542 
 01/06  05:00:00,,,97194463.9182311,97194463.91823103 
 01/06  06:00:00,,,123618081.42925176,123618081.42925173 
 01/06  07:00:00,,,162011297.70573217,162011297.7057321 
 01/06  08:00:00,,,166526631.2994499,166526631.2994498 
 01/06  09:00:00,,,162213736.6955465,162213736.69554645 
 01/06  10:00:00,,,185200340.82108903,185200340.821089 
 01/06  11:00:00,,,210442818.63264343,210442818.63264334 
 01/06  12:00:00,,,204141141.55905816,204141141.559058 
 01/06  13:00:00,,,193749475.35932225,193749475.35932216 
 01/06  14:00:00,,,187538123.14292628,187538123.14292622 
 01/06  15:00:00,,,181672769.4993556,181672769.49935552 
 01/06  16:00:00,,,187928826.7753496,187928826.77534953 
 01/06  17:00:00,,,203349180.68039083,203349180.6803908 
 01/06  18:00:00,,,227977574.25754145,227977574.25754142 
 01/06  19:00:00,,,188449615.99655414,188449615.99655408 
 01/06  20:00:00,,,197868733.47027135,197868733.4702713 
 01/06  21:00:00,,,199901757.88211012,199901757.88211015 
