Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,30797261.0976233,30797261.097623296 
 01/01  02:00:00,,,50668362.839348525,50668362.83934852 
 01/01  03:00:00,,,30459811.330897722,30459811.33089772 
 01/01  04:00:00,,,37160649.82618979,37160649.826189786 
 01/01  05:00:00,,,43700222.72441797,43700222.72441796 
 01/01  06:00:00,,,59128767.037495,59128767.03749498 
 01/01  07:00:00,,,119954319.54739498,119954319.54739495 
 01/01  08:00:00,,,119755123.69693545,119755123.69693543 
 01/01  09:00:00,,,126284474.57022884,126284474.57022883 
 01/01  10:00:00,,,103630831.42380542,103630831.42380545 
 01/01  11:00:00,,,89479023.85261378,89479023.85261378 
 01/01  12:00:00,,,94732542.0573194,94732542.0573194 
 01/01  13:00:00,,,74867441.33594316,74867441.33594316 
 01/01  14:00:00,,,65283721.8760414,65283721.8760414 
 01/01  15:00:00,,,72530710.15986587,72530710.15986586 
 01/01  16:00:00,,,73290327.57448526,73290327.57448524 
 01/01  17:00:00,,,84946673.94448179,84946673.94448179 
 01/01  18:00:00,,,92570424.26260512,92570424.26260512 
 01/01  19:00:00,,,123122324.0504192,123122324.0504192 
 01/01  20:00:00,,,115365389.70741029,115365389.7074103 
 01/01  21:00:00,,,111067234.95640197,111067234.95640197 
 01/01  22:00:00,,,91786508.50272292,91786508.50272296 
 01/01  23:00:00,,,85452627.24635236,85452627.24635237 
 01/01  24:00:00,,,59501376.02716178,59501376.02716178 
 01/02  01:00:00,,,50960746.812451884,50960746.81245188 
 01/02  02:00:00,,,37779522.91855459,37779522.91855459 
 01/02  03:00:00,,,43800797.87899801,43800797.878998 
 01/02  04:00:00,,,30606821.534991518,30606821.534991514 
 01/02  05:00:00,,,37982356.31075007,37982356.31075007 
 01/02  06:00:00,,,72764060.15586022,72764060.1558602 
 01/02  07:00:00,,,120371460.10081553,120371460.10081555 
 01/02  08:00:00,,,120064163.80148725,120064163.80148728 
 01/02  09:00:00,,,117033535.6263679,117033535.62636791 
 01/02  10:00:00,,,99629486.88262968,99629486.88262968 
 01/02  11:00:00,,,103317868.2917236,103317868.29172362 
 01/02  12:00:00,,,81300964.38279359,81300964.38279359 
 01/02  13:00:00,,,73394454.8298366,73394454.82983662 
 01/02  14:00:00,,,80342495.34869847,80342495.34869847 
 01/02  15:00:00,,,65410559.07913838,65410559.07913838 
 01/02  16:00:00,,,80723172.06859194,80723172.06859194 
 01/02  17:00:00,,,77640565.47843562,77640565.47843565 
 01/02  18:00:00,,,100245700.90628183,100245700.90628183 
 01/02  19:00:00,,,115431270.43839957,115431270.43839957 
 01/02  20:00:00,,,119123273.50811835,119123273.50811835 
 01/02  21:00:00,,,110913077.59660429,110913077.5966043 
