Date/Time,G SW APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),G SW APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),G NW APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),G NW APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),OFFICE:Zone Air System Sensible Heating Energy [J](Monthly),OFFICE:Zone Air System Sensible Cooling Energy [J](Monthly),G NE APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),G NE APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),G N1 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),G N1 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),G N2 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),G N2 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),G S1 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),G S1 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),G S2 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),G S2 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M SW APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M SW APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M NW APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M NW APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M SE APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M SE APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M NE APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M NE APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M N1 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M N1 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M N2 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M N2 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M S1 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M S1 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),M S2 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),M S2 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T SW APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T SW APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T NW APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T NW APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T SE APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T SE APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T NE APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T NE APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T N1 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T N1 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T N2 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T N2 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T S1 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T S1 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T S2 APARTMENT:Zone Air System Sensible Heating Energy [J](Monthly),T S2 APARTMENT:Zone Air System Sensible Cooling Energy [J](Monthly),T CORRIDOR:Zone Air System Sensible Heating Energy [J](Monthly),T CORRIDOR:Zone Air System Sensible Cooling Energy [J](Monthly),G CORRIDOR:Zone Air System Sensible Heating Energy [J](Monthly),G CORRIDOR:Zone Air System Sensible Cooling Energy [J](Monthly),M CORRIDOR:Zone Air System Sensible Heating Energy [J](Monthly),M CORRIDOR:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,1885313997.188273,6590887.8519254755,2808148116.5309854,0.0,1765640032.754258,625044640.0828866,2760565948.262909,0.0,1436339387.598043,0.0,1434455017.4711673,0.0,667787202.786647,58456749.5819617,900126275.8554798,36684397.358009,1448007681.381494,48969711.09300545,2298175070.797705,0.0,1396652695.2812192,47619453.97738698,2246879412.3750167,0.0,889577028.8348036,13242306.47275776,887597965.2837689,13147935.35984908,317147929.85822517,226492429.30316752,315828958.736035,227198474.0817054,3327883086.485496,13150586.034259047,4284692202.8408785,0.0,3272293655.506354,13964965.90425197,4227238233.7878613,0.0,2559721305.999601,0.0,2557553290.082505,0.0,1705896694.3527334,44704914.68793132,1704060503.409037,44915222.60194978,0.0,0.0,0.0,0.0,0.0,0.0,89193914805.96655,105346899837.23811 
February,1863762759.3661025,1987086.692842826,2692402921.342761,0.0,1696589427.100162,509197255.5238036,2704025834.830334,0.0,1454719341.9852226,0.0,1455295394.6019166,0.0,730762038.6425054,32914727.449137907,936316142.9556543,16992118.523135453,1296689003.813167,52160169.739141375,2041476978.1633072,37977.974787356536,1301581985.4254918,45614454.77513621,2053078732.0539153,0.0,820406556.7188046,7079314.487649846,820965929.4308571,6910557.319777818,327406558.3587698,235763894.29357532,327485629.46597016,235267350.22104597,2985514041.6953807,22242940.209766906,3827850093.6899633,0.0,2992610356.453509,20022359.180574562,3840120943.8659887,0.0,2327693805.0190463,0.0,2328608117.1928225,0.0,1574987997.687773,48354021.90829247,1576124080.3402803,48223408.10836824,0.0,0.0,0.0,0.0,0.0,0.0,80878586757.2084,100334196714.28212 
March,1147176654.798682,77505621.27695477,1917156634.4221766,11902781.515740786,1374013568.149378,1103877926.4546201,1915664431.590725,11063169.889843702,949274772.0887555,25619401.671318963,949806349.6278181,25602993.841833137,412664309.2699046,173677958.08243012,544628870.434454,136657211.091284,591150295.0469494,316423595.0816818,1085206965.6261857,108949688.82467064,585345208.5781584,314825887.58233553,1081191042.643743,105611823.85616368,377736753.9316399,187076630.9686946,377958142.7579707,186625642.8811468,114426385.98350252,476204195.8993036,114658944.00916587,476558790.07970494,1679785678.9943907,198154378.31177565,2376123508.1554556,55824932.12160942,1660646594.2459576,177773506.35032213,2358562457.8897877,50184397.41139654,1334393974.6858618,70812769.8983691,1335263212.516284,70589716.24541314,798015295.0723096,255312945.82202706,798949385.7856634,255851032.88254443,0.0,0.0,0.0,0.0,0.0,0.0,87899464002.34163,58599534160.85264 
April,223493674.85684806,142998137.43938434,723080423.8159204,37050616.19543766,817158009.066059,1475006088.657428,684100201.7563665,35712352.020675726,218861886.24470398,81177745.42619118,217706967.37077352,81833652.77534729,23453350.097360924,300181386.70317507,58307749.291664824,246116237.4682131,8609489.750101518,569847230.2716038,73423000.51411347,310808697.500369,6941757.036000056,567665727.3867455,67212289.48619327,331159617.53781176,1706445.0628778944,444114019.7439749,1845570.1996500553,445003560.6744869,4030.629088614898,693151767.5792543,4067.0807161087396,696569959.0689856,448833925.0823916,352431277.5301172,830662244.8397641,143380483.8522015,419492193.521653,329244332.58980507,785436765.3295916,133930721.55560121,349761564.0941689,169839722.02488208,348793243.3754624,169384570.59329346,126367972.215696,415815948.27207685,126447229.63172811,417276318.73119503,0.0,0.0,0.0,0.0,0.0,0.0,83073254368.0249,15938015218.897947 
May,955918.671217737,402686200.43880725,32957208.763412412,260814431.83436248,306801805.3699924,1542626932.2371511,33252938.359151956,266448596.66253912,1308633.718675028,316004295.75940853,1301731.9166775227,315902619.52042866,800843.9874671916,415801105.7459164,1062930.3037389347,363202659.35788125,67755.04627319466,1390505003.0108697,83224.35574065596,1085570079.6921299,57051.16282605237,1388659932.643772,57268.56700895921,1094792329.273585,115716.8824476607,1053439080.824148,114711.30148257579,1053271008.883092,105213.90553389941,1374517670.6000423,102206.22975218511,1374891219.2343028,6831978.821732548,1072272378.7628878,44415566.854998216,832800679.797641,3052079.09734873,1066178280.5191047,33188753.175457366,825199206.7241212,3784914.8255645405,773795564.9708568,3291884.3942500968,774015330.7159805,89689.04581139439,1005006094.4319929,87632.23383669606,1007922604.4488266,0.0,0.0,0.0,0.0,0.0,0.0,90012157440.48949,1402648592.7272673 
June,640777.8523113093,1063850944.0699021,892988.8879858839,904392801.1869714,90868676.35650997,1541427416.1864893,636804.1056712443,916120285.614943,956377.8767217537,886877637.1317962,947182.8996983384,889143023.0728309,738007.934730871,1044491283.8408189,836314.3692253073,954807307.5166125,162634.5141585807,2056345135.7131393,214411.44777951477,1875234364.6760325,184085.06164857486,2078579457.6575503,235976.2419928066,1887769370.4794464,367521.32819477463,1603236242.2745059,365364.7961324653,1606485355.129149,280332.52149379783,1787870684.8004029,278480.26936736953,1792249195.380638,116138.65791150312,1916167364.3430982,168490.14981918142,1727013069.564946,116846.73921935441,1921840480.9196172,126501.7779390282,1733014480.7796912,258157.114097581,1501691163.554998,251203.98511259153,1507542970.560412,196924.05195415244,1680412340.2353654,194696.20908154114,1686769032.542304,0.0,0.0,0.0,0.0,0.0,0.0,94945509911.72853,66550269.8132837 
July,776323.8286848573,1964673107.7206752,736060.4882594022,1743424651.6333215,164896679.0542881,1661415209.6211698,618118.8138283083,1668960091.5278575,986260.6400313863,1473871883.1758914,960831.4149754158,1472242380.0144048,1023128.1171352463,1698538183.2864654,1031232.1107542075,1695528000.1742895,384366.9115187883,2842534077.577987,319962.61185743933,2596190027.943391,405069.0847620205,2762393806.174829,351988.98592971347,2518184389.5770526,468071.26439866144,2057672153.3110178,458194.97600222536,2058877655.2626617,602247.373935463,2305685547.2240677,597429.9006790178,2306977744.946897,339661.20405642677,2900909471.0087748,269212.09842380404,2637360591.9951158,268499.5777694084,2804763732.305816,256510.45714513338,2540069082.8654556,377694.33440280583,2121956715.3524783,389410.3214706736,2124341528.5406413,446678.2341788579,2383878644.5635905,445809.85000273446,2386004972.296101,0.0,0.0,0.0,0.0,0.0,0.0,106909312638.30443,211304.78476424149 
August,386371.35269459186,1768571978.7337797,500868.9863354887,1363796179.1367264,43168013.10755353,1917602833.755358,407336.61961421685,1363210852.969821,764768.4887085368,1216143082.0388942,759963.1794793805,1220358665.913117,458769.0409716107,1620511340.5420225,470026.7724664619,1571975848.3979504,182160.1325701285,2394865765.3552313,245227.57390867337,1935107479.7030678,186618.99502315378,2407719531.742577,237900.37739354023,1956822200.930268,405242.38030321273,1635343443.3726194,398738.25890548195,1643626212.2733283,289714.74024541717,2086134393.0025966,287054.0543748182,2093430881.0759525,132187.84196979098,2278624300.273287,185231.9679130982,1802856089.7007267,122016.76799937479,2268840454.601324,202029.19498805623,1796478271.7787602,299557.2857543467,1538577091.5859084,294373.06839692465,1548393637.1629741,200037.6653089322,2009653896.0352218,199348.57750449257,2019212231.1373756,0.0,0.0,0.0,0.0,0.0,0.0,100107873566.7347,0.0 
September,175946.88696510665,1262398857.5796413,341438.73530361423,799555626.8121458,36104408.22954023,2136923791.6430738,234303.1307479133,790011476.4094802,424912.96898614435,809386139.0670961,421110.89555539686,810622718.1788832,197726.66987744288,1325059721.5044653,198746.13711755356,1187267748.869609,96413.5736970008,1645938643.404681,186625.9627273094,1099322459.9627993,86596.93752397083,1656056603.4292142,142947.7061246131,1087703753.478817,271370.3193796342,1098713958.3291059,265025.2723515731,1099655110.6403213,141158.32519081613,1678159250.1925993,135114.42217379465,1680552133.970842,6321208.6471562395,1309088465.251706,18814216.423492365,836761126.4531474,4653847.134637295,1302523142.3396554,17441186.153532103,820265874.7326785,224734.30057817596,810854972.4623674,275005.6393240788,811890391.9870682,88269.49565323886,1315274315.412874,84041.49193230402,1317719986.9757755,0.0,0.0,0.0,0.0,0.0,0.0,89033071104.23454,287268811.5398732 
October,9235665.504340217,646015446.0011828,40090011.16991182,358801109.1859051,207091249.40992758,2322495132.126348,36147693.881099775,350796984.0043844,259503.538029417,451487786.4783912,227611.05352305443,452130345.7130558,39491.29348550211,816064603.383915,42952.00080665598,640240995.6687192,19927768.740566842,828174937.2036961,43664342.479503974,461298029.477832,18547994.124329615,838241088.3140398,38353198.62041121,449582242.8280387,102467.21830031868,600616566.4305718,100307.79310027609,602798601.4945316,23432.654555902503,1090507602.4877033,23430.1315068829,1094448429.0533876,299737744.156757,501231688.32160634,524931773.4462222,211104600.87526828,286173740.0818359,491495684.1613948,496958758.13965875,203709368.94128406,185656565.33718768,256069221.36654976,184903668.9153278,256649268.39584446,81073830.56185278,576322632.9322327,80845591.02312553,579532480.0596062,0.0,0.0,0.0,0.0,0.0,0.0,84721642603.88525,5996781724.422359 
