Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,83277500.40392163,83277500.40392157 
 01/01  02:00:00,,,91404048.38275851,91404048.38275844 
 01/01  03:00:00,,,96356847.97479771,96356847.97479765 
 01/01  04:00:00,,,90315041.15911084,90315041.15911075 
 01/01  05:00:00,,,99974903.48544402,99974903.48544398 
 01/01  06:00:00,,,125879718.43278773,125879718.43278769 
 01/01  07:00:00,,,179495683.39112407,179495683.39112398 
 01/01  08:00:00,,,181968177.82490614,181968177.82490608 
 01/01  09:00:00,,,184889909.73081595,184889909.73081595 
 01/01  10:00:00,,,160548576.81134933,160548576.81134927 
 01/01  11:00:00,,,168220836.59646675,168220836.5964667 
 01/01  12:00:00,,,147274287.96322653,147274287.96322647 
 01/01  13:00:00,,,138517623.65411788,138517623.65411782 
 01/01  14:00:00,,,136861070.96193308,136861070.96193302 
 01/01  15:00:00,,,132578310.80801746,132578310.80801737 
 01/01  16:00:00,,,126252829.42719974,126252829.42719969 
 01/01  17:00:00,,,162841294.7359977,162841294.73599765 
 01/01  18:00:00,,,213206399.5099067,213206399.50990677 
 01/01  19:00:00,,,221770917.27000892,221770917.27000907 
 01/01  20:00:00,,,216824602.89156166,216824602.89156175 
 01/01  21:00:00,,,198818696.65060955,198818696.65060964 
 01/01  22:00:00,,,181490673.0946894,181490673.0946895 
 01/01  23:00:00,,,160837103.5300011,160837103.53000107 
 01/01  24:00:00,,,155100211.82955158,155100211.82955152 
 01/02  01:00:00,,,86543430.65468884,86543430.65468876 
 01/02  02:00:00,,,99205942.08951773,99205942.08951765 
 01/02  03:00:00,,,75064196.42374398,75064196.42374393 
 01/02  04:00:00,,,80154960.75047222,80154960.75047214 
 01/02  05:00:00,,,87316592.98818673,87316592.98818669 
 01/02  06:00:00,,,110667261.95664153,110667261.95664147 
 01/02  07:00:00,,,183258367.81003362,183258367.81003356 
 01/02  08:00:00,,,189856350.88262296,189856350.88262287 
 01/02  09:00:00,,,202225644.47993547,202225644.47993538 
 01/02  10:00:00,,,184770337.6840756,184770337.6840755 
 01/02  11:00:00,,,184560686.4303991,184560686.430399 
 01/02  12:00:00,,,182941157.1147508,182941157.11475074 
 01/02  13:00:00,,,174837338.3558015,174837338.35580137 
 01/02  14:00:00,,,142659438.66744348,142659438.66744342 
 01/02  15:00:00,,,126833867.16160156,126833867.16160148 
 01/02  16:00:00,,,143896297.96846175,143896297.9684617 
 01/02  17:00:00,,,163362447.22517276,163362447.22517273 
 01/02  18:00:00,,,209915690.0754587,209915690.0754588 
 01/02  19:00:00,,,260794092.3221544,260794092.3221545 
 01/02  20:00:00,,,251078692.11858428,251078692.11858428 
 01/02  21:00:00,,,235615988.73133165,235615988.73133168 
 01/02  22:00:00,,,210790175.4062978,210790175.40629786 
 01/02  23:00:00,,,178075855.12488696,178075855.1248869 
 01/02  24:00:00,,,127115897.70081043,127115897.70081034 
 01/03  01:00:00,,,90965281.82198441,90965281.82198432 
 01/03  02:00:00,,,83106790.56202306,83106790.56202298 
 01/03  03:00:00,,,72207707.71658844,72207707.71658838 
 01/03  04:00:00,,,84348223.59400007,84348223.59400001 
 01/03  05:00:00,,,72714199.50236695,72714199.50236687 
 01/03  06:00:00,,,106842686.36874083,106842686.36874078 
 01/03  07:00:00,,,180110297.3484346,180110297.3484346 
 01/03  08:00:00,,,200523952.75055024,200523952.7505502 
 01/03  09:00:00,,,189139085.07343593,189139085.07343584 
 01/03  10:00:00,,,185643582.42747188,185643582.42747182 
 01/03  11:00:00,,,189947397.18517447,189947397.18517438 
 01/03  12:00:00,,,188673933.43040538,188673933.43040532 
 01/03  13:00:00,,,170427892.09495407,170427892.09495395 
 01/03  14:00:00,,,142304288.42627203,142304288.42627198 
 01/03  15:00:00,,,147600397.58384717,147600397.5838471 
 01/03  16:00:00,,,157787032.604579,157787032.6045789 
 01/03  17:00:00,,,178157731.77792028,178157731.77792025 
 01/03  18:00:00,,,210871548.3055118,210871548.3055119 
 01/03  19:00:00,,,267209738.4408695,267209738.4408696 
 01/03  20:00:00,,,254996073.20182428,254996073.20182437 
 01/03  21:00:00,,,236672897.7162798,236672897.71627986 
 01/03  22:00:00,,,205998109.87009433,205998109.87009442 
 01/03  23:00:00,,,180390350.9511231,180390350.951123 
 01/03  24:00:00,,,130525952.45384508,130525952.45384504 
 01/04  01:00:00,,,103585277.69702324,103585277.69702317 
 01/04  02:00:00,,,77521682.78649746,77521682.78649738 
 01/04  03:00:00,,,91859120.38232376,91859120.3823237 
 01/04  04:00:00,,,76876079.23373695,76876079.2337369 
 01/04  05:00:00,,,84333909.28905845,84333909.28905839 
 01/04  06:00:00,,,114891536.72215483,114891536.72215474 
 01/04  07:00:00,,,190941224.0352293,190941224.0352292 
 01/04  08:00:00,,,199200171.52121562,199200171.5212155 
 01/04  09:00:00,,,189872495.08463,189872495.08462995 
 01/04  10:00:00,,,188454051.5307765,188454051.53077644 
 01/04  11:00:00,,,175205587.56273913,175205587.56273904 
 01/04  12:00:00,,,149746967.86627725,149746967.86627716 
 01/04  13:00:00,,,141833500.66354847,141833500.6635484 
 01/04  14:00:00,,,143377276.00483304,143377276.00483298 
 01/04  15:00:00,,,126978162.47849876,126978162.4784987 
 01/04  16:00:00,,,145981934.68178314,145981934.68178305 
 01/04  17:00:00,,,174414024.14265394,174414024.14265394 
 01/04  18:00:00,,,217203136.6170184,217203136.61701852 
 01/04  19:00:00,,,239930487.99751943,239930487.99751958 
 01/04  20:00:00,,,218261297.848632,218261297.8486321 
 01/04  21:00:00,,,217399658.09318623,217399658.09318638 
 01/04  22:00:00,,,200260962.65897828,200260962.65897837 
 01/04  23:00:00,,,173003306.41244328,173003306.41244328 
 01/04  24:00:00,,,161265053.17331135,161265053.1733113 
 01/05  01:00:00,,,123939059.06069075,123939059.0606907 
 01/05  02:00:00,,,115322997.22740988,115322997.22740981 
 01/05  03:00:00,,,108558972.03297475,108558972.03297468 
 01/05  04:00:00,,,103793461.2799788,103793461.27997872 
 01/05  05:00:00,,,110692899.9565162,110692899.95651612 
 01/05  06:00:00,,,138654340.61153477,138654340.6115347 
 01/05  07:00:00,,,183975303.16707426,183975303.16707423 
 01/05  08:00:00,,,185999639.21218163,185999639.21218157 
 01/05  09:00:00,,,202111771.458683,202111771.4586829 
 01/05  10:00:00,,,179967642.06852916,179967642.06852907 
 01/05  11:00:00,,,246832937.75313568,246832937.75313565 
 01/05  12:00:00,,,236132046.64335477,236132046.64335474 
 01/05  13:00:00,,,218460568.103707,218460568.1037069 
 01/05  14:00:00,,,223420860.4348722,223420860.43487218 
 01/05  15:00:00,,,209864669.21854421,209864669.21854421 
 01/05  16:00:00,,,218317458.01185042,218317458.0118504 
 01/05  17:00:00,,,241119319.4879155,241119319.4879155 
 01/05  18:00:00,,,248494819.84341446,248494819.84341457 
 01/05  19:00:00,,,246861736.25581902,246861736.2558191 
 01/05  20:00:00,,,243636785.6257397,243636785.62573975 
 01/05  21:00:00,,,225657557.7803002,225657557.78030026 
 01/05  22:00:00,,,191041165.87760997,191041165.87761006 
 01/05  23:00:00,,,227151585.4368183,227151585.4368183 
 01/05  24:00:00,,,178672092.23419127,178672092.23419124 
 01/06  01:00:00,,,137769828.8236846,137769828.82368457 
 01/06  02:00:00,,,126359007.371619,126359007.37161896 
 01/06  03:00:00,,,122776174.6550142,122776174.65501411 
 01/06  04:00:00,,,113757327.17436256,113757327.17436251 
 01/06  05:00:00,,,126302931.97077093,126302931.97077088 
 01/06  06:00:00,,,149571322.04479975,149571322.0447997 
 01/06  07:00:00,,,180428885.08224338,180428885.0822433 
 01/06  08:00:00,,,196040912.4519083,196040912.4519082 
 01/06  09:00:00,,,204494837.34717342,204494837.3471734 
 01/06  10:00:00,,,240270508.18810868,240270508.18810862 
 01/06  11:00:00,,,252376245.95927203,252376245.95927203 
 01/06  12:00:00,,,254359353.11047179,254359353.11047179 
 01/06  13:00:00,,,246822506.22519797,246822506.22519794 
 01/06  14:00:00,,,232677691.0474227,232677691.04742268 
 01/06  15:00:00,,,229121990.4018109,229121990.40181088 
 01/06  16:00:00,,,234358949.27884585,234358949.27884582 
 01/06  17:00:00,,,254719671.1498332,254719671.14983317 
 01/06  18:00:00,,,281580743.626535,281580743.6265352 
 01/06  19:00:00,,,233298278.32776335,233298278.3277634 
 01/06  20:00:00,,,238859569.3405891,238859569.34058914 
 01/06  21:00:00,,,238779823.4918179,238779823.49181798 
 01/06  22:00:00,,,206338186.78106698,206338186.78106707 
 01/06  23:00:00,,,187227867.38352194,187227867.3835219 
 01/06  24:00:00,,,172578120.12207314,172578120.12207305 
 01/07  01:00:00,,,128605927.39011721,128605927.39011717 
 01/07  02:00:00,,,116685400.53911619,116685400.53911611 
 01/07  03:00:00,,,107792960.2198634,107792960.21986333 
 01/07  04:00:00,,,111237222.55731934,111237222.55731928 
 01/07  05:00:00,,,103557523.37126046,103557523.3712604 
 01/07  06:00:00,,,137560732.5535703,137560732.55357024 
 01/07  07:00:00,,,188275112.54790938,188275112.5479093 
 01/07  08:00:00,,,184703161.5842941,184703161.58429408 
 01/07  09:00:00,,,180459940.79867157,180459940.79867148 
 01/07  10:00:00,,,171756574.72144297,171756574.7214429 
 01/07  11:00:00,,,172950032.18505856,172950032.18505844 
 01/07  12:00:00,,,162362069.9127517,162362069.91275162 
 01/07  13:00:00,,,164397879.1541415,164397879.1541414 
 01/07  14:00:00,,,156868840.3177815,156868840.31778145 
 01/07  15:00:00,,,146971296.37208408,146971296.37208402 
 01/07  16:00:00,,,143981396.93850085,143981396.93850076 
 01/07  17:00:00,,,182634914.90864983,182634914.90864983 
 01/07  18:00:00,,,237631557.68848804,237631557.68848813 
 01/07  19:00:00,,,248003852.1011188,248003852.10111886 
 01/07  20:00:00,,,238342935.66609854,238342935.66609865 
 01/07  21:00:00,,,227017800.78842023,227017800.78842035 
 01/07  22:00:00,,,207950197.65770614,207950197.65770626 
 01/07  23:00:00,,,187431488.86054668,187431488.86054668 
 01/07  24:00:00,,,180034604.51466304,180034604.51466295 
 01/08  01:00:00,,,134976496.50355685,134976496.50355682 
 01/08  02:00:00,,,118804746.5348903,118804746.53489025 
 01/08  03:00:00,,,120943542.40797608,120943542.407976 
