Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,82236995.16944547,82236995.16944544 
 01/01  02:00:00,,,89895426.78025188,89895426.78025177 
 01/01  03:00:00,,,94768880.5168058,94768880.51680572 
 01/01  04:00:00,,,88631647.17581338,88631647.17581332 
 01/01  05:00:00,,,98182429.40944088,98182429.40944082 
 01/01  06:00:00,,,123895477.98216772,123895477.98216765 
 01/01  07:00:00,,,179262416.56565773,179262416.56565768 
 01/01  08:00:00,,,181968177.82490614,181968177.82490608 
 01/01  09:00:00,,,184889909.73081595,184889909.73081595 
 01/01  10:00:00,,,160548576.81134933,160548576.81134927 
 01/01  11:00:00,,,168220836.59646675,168220836.5964667 
 01/01  12:00:00,,,147274287.96322653,147274287.96322647 
 01/01  13:00:00,,,138517623.65411788,138517623.65411782 
 01/01  14:00:00,,,136861070.96193308,136861070.96193302 
 01/01  15:00:00,,,132578310.80801746,132578310.80801737 
 01/01  16:00:00,,,126252829.42719974,126252829.42719969 
 01/01  17:00:00,,,162841294.7359977,162841294.73599765 
 01/01  18:00:00,,,213206399.5099067,213206399.50990677 
 01/01  19:00:00,,,221770917.27000892,221770917.27000907 
 01/01  20:00:00,,,216824602.89156166,216824602.89156175 
 01/01  21:00:00,,,198818696.65060955,198818696.65060964 
 01/01  22:00:00,,,181490673.0946894,181490673.0946895 
 01/01  23:00:00,,,160002816.9788555,160002816.97885543 
 01/01  24:00:00,,,153217240.75206557,153217240.75206548 
 01/02  01:00:00,,,85202632.58702089,85202632.5870208 
 01/02  02:00:00,,,98184567.64916675,98184567.64916667 
 01/02  03:00:00,,,74236791.52360895,74236791.52360891 
 01/02  04:00:00,,,79409749.25978577,79409749.25978568 
 01/02  05:00:00,,,86692596.96908443,86692596.96908437 
 01/02  06:00:00,,,110087044.07645151,110087044.07645145 
 01/02  07:00:00,,,182681824.78046328,182681824.7804632 
 01/02  08:00:00,,,189139268.8889414,189139268.88894135 
 01/02  09:00:00,,,201213890.97025883,201213890.97025874 
 01/02  10:00:00,,,183047002.7527763,183047002.7527762 
 01/02  11:00:00,,,181989783.5494977,181989783.54949763 
 01/02  12:00:00,,,179710429.3217804,179710429.32178035 
 01/02  13:00:00,,,171464496.67891678,171464496.6789167 
 01/02  14:00:00,,,142659438.66744348,142659438.66744342 
 01/02  15:00:00,,,126833867.16160156,126833867.16160148 
 01/02  16:00:00,,,143717779.62254658,143717779.62254652 
 01/02  17:00:00,,,162879260.93233943,162879260.9323394 
 01/02  18:00:00,,,209191880.94705117,209191880.94705123 
 01/02  19:00:00,,,257211575.5111076,257211575.51110768 
 01/02  20:00:00,,,247935053.36850548,247935053.36850545 
 01/02  21:00:00,,,232965056.08406466,232965056.08406472 
 01/02  22:00:00,,,208527049.8775761,208527049.87757623 
 01/02  23:00:00,,,176404680.98264962,176404680.98264956 
 01/02  24:00:00,,,125959756.14075206,125959756.14075196 
 01/03  01:00:00,,,90187286.29185447,90187286.2918544 
 01/03  02:00:00,,,82603567.83383986,82603567.83383977 
 01/03  03:00:00,,,71803675.07934628,71803675.07934624 
 01/03  04:00:00,,,84018021.27689804,84018021.276898 
 01/03  05:00:00,,,72470846.43590721,72470846.43590716 
 01/03  06:00:00,,,106614414.56778996,106614414.5677899 
 01/03  07:00:00,,,179887055.32435307,179887055.32435304 
 01/03  08:00:00,,,200062347.0315192,200062347.03151911 
 01/03  09:00:00,,,188358432.54170132,188358432.54170126 
 01/03  10:00:00,,,184306471.328738,184306471.3287379 
 01/03  11:00:00,,,187759242.45166302,187759242.45166293 
 01/03  12:00:00,,,185651371.56461874,185651371.5646187 
 01/03  13:00:00,,,168239503.17791903,168239503.17791894 
