Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,2618379.7056,3829536.817391881 
 01/01  02:00:00,,,2618379.7056,3829536.817391881 
 01/01  03:00:00,,,2618379.7056,3829536.817391881 
 01/01  04:00:00,,,2618379.7056,3829536.817391881 
 01/01  05:00:00,,,2618379.7056,3829536.817391881 
 01/01  06:00:00,,,2618379.7056,3829536.817391881 
 01/01  07:00:00,,,2618379.7056,3829536.817391881 
 01/01  08:00:00,,,2587969.720155542,3829536.817391881 
 01/01  09:00:00,,,2202360.429770308,3829536.817391881 
 01/01  10:00:00,,,1823822.496768122,3829536.817391881 
 01/01  11:00:00,,,1717709.375146897,3829536.817391881 
 01/01  12:00:00,,,1670652.9719525813,3829536.817391881 
 01/01  13:00:00,,,1644950.7278095752,3829536.817391881 
 01/01  14:00:00,,,1680059.1437195137,3829536.817391881 
 01/01  15:00:00,,,1732194.340739944,3829536.817391881 
 01/01  16:00:00,,,1945179.6635896463,3829536.817391881 
 01/01  17:00:00,,,2424084.5893000937,3829536.817391881 
 01/01  18:00:00,,,2618379.7056,3829536.817391881 
 01/01  19:00:00,,,2618379.7056,3829536.817391881 
 01/01  20:00:00,,,2618379.7056,3829536.817391881 
 01/01  21:00:00,,,2618379.7056,3829536.817391881 
 01/01  22:00:00,,,2618379.7056,3829536.817391881 
 01/01  23:00:00,,,2618379.7056,3829536.817391881 
 01/01  24:00:00,,,2618379.7056,3829536.817391881 
 01/02  01:00:00,,,2618379.7056,3829536.817391881 
 01/02  02:00:00,,,2618379.7056,3829536.817391881 
 01/02  03:00:00,,,2618379.7056,3829536.817391881 
 01/02  04:00:00,,,2618379.7056,3829536.817391881 
 01/02  05:00:00,,,2618379.7056,3829536.817391881 
 01/02  06:00:00,,,2618379.7056,3829536.817391881 
 01/02  07:00:00,,,2618379.7056,3829536.817391881 
 01/02  08:00:00,,,6652727.41399275,3829536.817391881 
 01/02  09:00:00,,,9754120.075837193,10900803.981508922 
 01/02  10:00:00,,,9162873.547714535,10900803.981508922 
 01/02  11:00:00,,,8525564.611316934,10987743.981508922 
 01/02  12:00:00,,,8321227.01656458,10987743.981508922 
 01/02  13:00:00,,,8411354.29936046,10987743.981508922 
 01/02  14:00:00,,,8503682.301811151,10900803.981508922 
 01/02  15:00:00,,,8847428.143170873,10900803.981508922 
 01/02  16:00:00,,,10323950.64642352,10857333.981508922 
 01/02  17:00:00,,,12453183.868357785,10857333.981508922 
 01/02  18:00:00,,,13291186.233600002,4436958.83529276 
 01/02  19:00:00,,,13291186.233600002,4436958.83529276 
 01/02  20:00:00,,,13291186.233600002,4436958.83529276 
 01/02  21:00:00,,,12814224.140475811,4436958.83529276 
 01/02  22:00:00,,,2701658.6338509764,3829536.817391881 
 01/02  23:00:00,,,2701658.6338509764,3829536.817391881 
 01/02  24:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  01:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  02:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  03:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  04:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  05:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  06:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  07:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  08:00:00,,,6557334.995367913,3829536.817391881 
 01/03  09:00:00,,,9713255.153567454,10900803.981508922 
 01/03  10:00:00,,,9036600.37413631,10900803.981508922 
 01/03  11:00:00,,,8491470.41151018,10987743.981508922 
 01/03  12:00:00,,,8282217.138706151,10987743.981508922 
 01/03  13:00:00,,,8272654.351054121,10987743.981508922 
 01/03  14:00:00,,,8438131.887301365,10900803.981508922 
 01/03  15:00:00,,,8779400.852901047,10900803.981508922 
 01/03  16:00:00,,,10781542.138154024,10857333.981508922 
 01/03  17:00:00,,,12474973.508409217,10857333.981508922 
 01/03  18:00:00,,,13291186.233600002,4436958.83529276 
 01/03  19:00:00,,,13291186.233600002,4436958.83529276 
 01/03  20:00:00,,,13291186.233600002,4436958.83529276 
 01/03  21:00:00,,,12814224.140475811,4436958.83529276 
 01/03  22:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  23:00:00,,,2701658.6338509764,3829536.817391881 
 01/03  24:00:00,,,2701658.6338509764,3829536.817391881 
 01/04  01:00:00,,,2701658.6338509764,3829536.817391881 
 01/04  02:00:00,,,2701658.6338509764,3829536.817391881 
 01/04  03:00:00,,,2701658.6338509764,3829536.817391881 
 01/04  04:00:00,,,2701658.6338509764,3829536.817391881 
 01/04  05:00:00,,,2701658.6338509764,3829536.817391881 
